site_id,ano,sensor,resolucao_m,classe_id,classe_nome,area_m2,area_ha,pct_area_valida,pixels_validos,fator_correcao_sensor,modelo_versao,gerado_em,tipo,pareado_com,tier,precisao_coordenada,faixa_serie
odata-hortolandia,2019,sentinel2,10,1,vegetacao_densa,20707400.0,2070.74,20.6248,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2019,sentinel2,10,2,vegetacao_rala,30784800.0,3078.48,30.662,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2019,sentinel2,10,3,solo_exposto_obras,4224800.0,422.48,4.208,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2019,sentinel2,10,4,construida_urbana,43758700.0,4375.87,43.5842,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2019,sentinel2,10,5,agua,924700.0,92.47,0.921,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2020,landsat,30,1,vegetacao_densa,21766500.0,2176.65,21.6799,111555,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
odata-hortolandia,2020,landsat,30,2,vegetacao_rala,35029800.0,3502.98,34.8904,111555,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
odata-hortolandia,2020,landsat,30,3,solo_exposto_obras,4439700.0,443.97,4.422,111555,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
odata-hortolandia,2020,landsat,30,4,construida_urbana,37264500.0,3726.45,37.1162,111555,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
odata-hortolandia,2020,landsat,30,5,agua,1899000.0,189.9,1.8914,111555,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
odata-hortolandia,2020,sentinel2,10,1,vegetacao_densa,17587100.0,1758.71,17.517,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2020,sentinel2,10,2,vegetacao_rala,33033800.0,3303.38,32.9021,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2020,sentinel2,10,3,solo_exposto_obras,5178000.0,517.8,5.1573,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2020,sentinel2,10,4,construida_urbana,43700600.0,4370.06,43.5263,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2020,sentinel2,10,5,agua,900900.0,90.09,0.8973,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2021,landsat,30,1,vegetacao_densa,17123400.0,1712.34,17.056,111550,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
odata-hortolandia,2021,landsat,30,2,vegetacao_rala,34160400.0,3416.04,34.026,111550,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
odata-hortolandia,2021,landsat,30,3,solo_exposto_obras,5467500.0,546.75,5.446,111550,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
odata-hortolandia,2021,landsat,30,4,construida_urbana,41817600.0,4181.76,41.6531,111550,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
odata-hortolandia,2021,landsat,30,5,agua,1826100.0,182.61,1.8189,111550,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
odata-hortolandia,2021,sentinel2,10,1,vegetacao_densa,14449900.0,1444.99,14.3923,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2021,sentinel2,10,2,vegetacao_rala,33257200.0,3325.72,33.1246,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2021,sentinel2,10,3,solo_exposto_obras,5519200.0,551.92,5.4972,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2021,sentinel2,10,4,construida_urbana,46330700.0,4633.07,46.1459,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2021,sentinel2,10,5,agua,843400.0,84.34,0.84,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2022,sentinel2,10,1,vegetacao_densa,15695200.0,1569.52,15.6326,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2022,sentinel2,10,2,vegetacao_rala,30153200.0,3015.32,30.0329,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2022,sentinel2,10,3,solo_exposto_obras,4999800.0,499.98,4.9799,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2022,sentinel2,10,4,construida_urbana,48480400.0,4848.04,48.2871,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2022,sentinel2,10,5,agua,1071800.0,107.18,1.0675,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2023,sentinel2,10,1,vegetacao_densa,19153600.0,1915.36,19.0772,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2023,sentinel2,10,2,vegetacao_rala,29584700.0,2958.47,29.4667,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2023,sentinel2,10,3,solo_exposto_obras,3929400.0,392.94,3.9137,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2023,sentinel2,10,4,construida_urbana,46752900.0,4675.29,46.5664,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2023,sentinel2,10,5,agua,979800.0,97.98,0.9759,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2024,sentinel2,10,1,vegetacao_densa,15224500.0,1522.45,15.1638,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2024,sentinel2,10,2,vegetacao_rala,31008700.0,3100.87,30.885,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2024,sentinel2,10,3,solo_exposto_obras,5682600.0,568.26,5.6599,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2024,sentinel2,10,4,construida_urbana,47530500.0,4753.05,47.3409,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2024,sentinel2,10,5,agua,954100.0,95.41,0.9503,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2025,sentinel2,10,1,vegetacao_densa,14266400.0,1426.64,14.2095,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2025,sentinel2,10,2,vegetacao_rala,32710800.0,3271.08,32.5803,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2025,sentinel2,10,3,solo_exposto_obras,5947900.0,594.79,5.9242,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2025,sentinel2,10,4,construida_urbana,46541900.0,4654.19,46.3563,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
odata-hortolandia,2025,sentinel2,10,5,agua,933400.0,93.34,0.9297,1004004,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2013,landsat,30,1,vegetacao_densa,6631200.0,663.12,6.585,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2013,landsat,30,2,vegetacao_rala,5425200.0,542.52,5.3874,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2013,landsat,30,3,solo_exposto_obras,4652100.0,465.21,4.6197,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2013,landsat,30,4,construida_urbana,80649900.0,8064.99,80.0885,111890,0.9343,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
scala-sgigsm01,2013,landsat,30,5,agua,3342600.0,334.26,3.3193,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2014,landsat,30,1,vegetacao_densa,6843600.0,684.36,6.8036,111765,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2014,landsat,30,2,vegetacao_rala,4933800.0,493.38,4.9049,111765,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2014,landsat,30,3,solo_exposto_obras,4313700.0,431.37,4.2885,111765,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2014,landsat,30,4,construida_urbana,82071900.0,8207.19,81.5917,111765,0.9343,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
scala-sgigsm01,2014,landsat,30,5,agua,2425500.0,242.55,2.4113,111765,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2015,landsat,30,1,vegetacao_densa,5422500.0,542.25,5.3848,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2015,landsat,30,2,vegetacao_rala,3951000.0,395.1,3.9235,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2015,landsat,30,3,solo_exposto_obras,4375800.0,437.58,4.3453,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2015,landsat,30,4,construida_urbana,84617100.0,8461.71,84.0281,111890,0.9343,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
scala-sgigsm01,2015,landsat,30,5,agua,2334600.0,233.46,2.3183,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2016,landsat,30,1,vegetacao_densa,6464700.0,646.47,6.4262,111776,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2016,landsat,30,2,vegetacao_rala,4139100.0,413.91,4.1145,111776,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2016,landsat,30,3,solo_exposto_obras,5743800.0,574.38,5.7096,111776,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2016,landsat,30,4,construida_urbana,79945200.0,7994.52,79.4697,111776,0.9343,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
scala-sgigsm01,2016,landsat,30,5,agua,4305600.0,430.56,4.28,111776,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2017,landsat,30,1,vegetacao_densa,6940800.0,694.08,6.8937,111870,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2017,landsat,30,2,vegetacao_rala,3399300.0,339.93,3.3762,111870,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2017,landsat,30,3,solo_exposto_obras,5015700.0,501.57,4.9817,111870,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2017,landsat,30,4,construida_urbana,82130400.0,8213.04,81.5733,111870,0.9343,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
scala-sgigsm01,2017,landsat,30,5,agua,3196800.0,319.68,3.1751,111870,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2018,landsat,30,1,vegetacao_densa,6949800.0,694.98,6.9017,111885,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2018,landsat,30,2,vegetacao_rala,4065300.0,406.53,4.0372,111885,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2018,landsat,30,3,solo_exposto_obras,5533200.0,553.32,5.4949,111885,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2018,landsat,30,4,construida_urbana,80324100.0,8032.41,79.7685,111885,0.9343,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
scala-sgigsm01,2018,landsat,30,5,agua,3824100.0,382.41,3.7976,111885,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
scala-sgigsm01,2019,landsat,30,1,vegetacao_densa,7251300.0,725.13,7.2091,111761,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2019,landsat,30,2,vegetacao_rala,3532500.0,353.25,3.512,111761,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2019,landsat,30,3,solo_exposto_obras,6149700.0,614.97,6.1139,111761,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2019,landsat,30,4,construida_urbana,79591500.0,7959.15,79.1287,111761,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2019,landsat,30,5,agua,4059900.0,405.99,4.0363,111761,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2019,sentinel2,10,1,vegetacao_densa,6433600.0,643.36,6.3888,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2019,sentinel2,10,2,vegetacao_rala,3560800.0,356.08,3.536,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2019,sentinel2,10,3,solo_exposto_obras,5149200.0,514.92,5.1134,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2019,sentinel2,10,4,construida_urbana,84493400.0,8449.34,83.9052,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2019,sentinel2,10,5,agua,1064000.0,106.4,1.0566,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2020,landsat,30,1,vegetacao_densa,7115400.0,711.54,7.0659,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2020,landsat,30,2,vegetacao_rala,3827700.0,382.77,3.8011,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2020,landsat,30,3,solo_exposto_obras,4191300.0,419.13,4.1621,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2020,landsat,30,4,construida_urbana,82674000.0,8267.4,82.0985,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2020,landsat,30,5,agua,2892600.0,289.26,2.8725,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2020,sentinel2,10,1,vegetacao_densa,6546800.0,654.68,6.5012,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2020,sentinel2,10,2,vegetacao_rala,4113100.0,411.31,4.0845,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2020,sentinel2,10,3,solo_exposto_obras,5026300.0,502.63,4.9913,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2020,sentinel2,10,4,construida_urbana,83787800.0,8378.78,83.2045,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2020,sentinel2,10,5,agua,1227000.0,122.7,1.2185,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2021,landsat,30,1,vegetacao_densa,6774300.0,677.43,6.7271,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2021,landsat,30,2,vegetacao_rala,4029300.0,402.93,4.0013,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2021,landsat,30,3,solo_exposto_obras,4983300.0,498.33,4.9486,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2021,landsat,30,4,construida_urbana,81900900.0,8190.09,81.3308,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2021,landsat,30,5,agua,3013200.0,301.32,2.9922,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
scala-sgigsm01,2021,sentinel2,10,1,vegetacao_densa,6082600.0,608.26,6.0403,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2021,sentinel2,10,2,vegetacao_rala,3715400.0,371.54,3.6895,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2021,sentinel2,10,3,solo_exposto_obras,4954000.0,495.4,4.9195,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2021,sentinel2,10,4,construida_urbana,84937400.0,8493.74,84.3461,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2021,sentinel2,10,5,agua,1011600.0,101.16,1.0046,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2022,sentinel2,10,1,vegetacao_densa,7638800.0,763.88,7.5856,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2022,sentinel2,10,2,vegetacao_rala,3013700.0,301.37,2.9927,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2022,sentinel2,10,3,solo_exposto_obras,4223400.0,422.34,4.194,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2022,sentinel2,10,4,construida_urbana,84607400.0,8460.74,84.0184,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2022,sentinel2,10,5,agua,1217700.0,121.77,1.2092,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2023,sentinel2,10,1,vegetacao_densa,6632900.0,663.29,6.5867,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2023,sentinel2,10,2,vegetacao_rala,2391900.0,239.19,2.3752,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2023,sentinel2,10,3,solo_exposto_obras,5109000.0,510.9,5.0734,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2023,sentinel2,10,4,construida_urbana,85399900.0,8539.99,84.8054,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2023,sentinel2,10,5,agua,1167300.0,116.73,1.1592,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2024,sentinel2,10,1,vegetacao_densa,6436300.0,643.63,6.3915,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2024,sentinel2,10,2,vegetacao_rala,3296300.0,329.63,3.2734,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2024,sentinel2,10,3,solo_exposto_obras,4410200.0,441.02,4.3795,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2024,sentinel2,10,4,construida_urbana,85688800.0,8568.88,85.0923,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2024,sentinel2,10,5,agua,869400.0,86.94,0.8633,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2025,sentinel2,10,1,vegetacao_densa,7477800.0,747.78,7.4257,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2025,sentinel2,10,2,vegetacao_rala,3165400.0,316.54,3.1434,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2025,sentinel2,10,3,solo_exposto_obras,4466400.0,446.64,4.4353,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2025,sentinel2,10,4,construida_urbana,84532800.0,8453.28,83.9444,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-sgigsm01,2025,sentinel2,10,5,agua,1058600.0,105.86,1.0512,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
scala-spoapa01,2013,landsat,30,1,vegetacao_densa,19629000.0,1962.9,20.5501,106131,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
