site_id,pais,tipo,pareado_com,nome,operadora,lat,lon,buffer_km,ano,ano_inicio_obra,fonte_data_obra,ano_relativo_ao_inicio_obra,fase,dist_tratamento_controle_km,instrumento,resolucao_m,pixels_validos,area_ha_vegetacao_densa,area_ha_vegetacao_rala,area_ha_solo_exposto_obras,area_ha_construida_urbana,area_ha_agua,prop_vegetacao_densa,prop_vegetacao_rala,prop_solo_exposto_obras,prop_construida_urbana,prop_agua,municipio,uf,codigo_ibge,n_predios_no_campus,lst_media_celsius,populacao,populacao_buffer_5km,pib_mil_reais,tier,regiao,bioma,qualidade_par,l1_rf
ctrl-us-0260,EUA,controle,us-0260,,,35.048889,-85.747239,5,2018,2021,dynamic_world,-3,pre,15,dynamic_world,20,237506,8303.48,939.4,3.64,203.84,49.88,0.874028,0.098882,0.000383,0.021456,0.00525,Marion,TN,47115,0,18.9247,,1948,,,South,Floresta temperada decídua,ruim,0.540727
ctrl-us-0260,EUA,controle,us-0260,,,35.048889,-85.747239,5,2019,2021,dynamic_world,-2,pre,15,dynamic_world,20,237506,8362.08,889.08,5.08,199.88,44.12,0.880197,0.093585,0.000535,0.021039,0.004644,Marion,TN,47115,0,19.3334,,1948,,,South,Floresta temperada decídua,ruim,0.540727
ctrl-us-0260,EUA,controle,us-0260,,,35.048889,-85.747239,5,2020,2021,dynamic_world,-1,pre,15,dynamic_world,20,237505,8328.96,923.68,4.68,197.96,44.92,0.876714,0.097227,0.000493,0.020837,0.004728,Marion,TN,47115,0,19.1215,,1948,,,South,Floresta temperada decídua,ruim,0.540727
ctrl-us-0260,EUA,controle,us-0260,,,35.048889,-85.747239,5,2021,2021,dynamic_world,0,durante,15,dynamic_world,20,237506,7973.2,1227.24,8.32,229.52,61.96,0.839263,0.12918,0.000876,0.024159,0.006522,Marion,TN,47115,0,19.2487,,1948,,,South,Floresta temperada decídua,ruim,0.540727
ctrl-us-0260,EUA,controle,us-0260,,,35.048889,-85.747239,5,2022,2021,dynamic_world,1,durante,15,dynamic_world,20,237505,8307.72,911.4,6.32,225.24,49.52,0.874478,0.095935,0.000665,0.023709,0.005213,Marion,TN,47115,0,18.8548,,1948,,,South,Floresta temperada decídua,ruim,0.540727
ctrl-us-0260,EUA,controle,us-0260,,,35.048889,-85.747239,5,2023,2021,dynamic_world,2,pos,15,dynamic_world,20,237505,8165.8,1017.08,19.32,229.28,68.72,0.85954,0.107059,0.002034,0.024134,0.007234,Marion,TN,47115,0,19.0278,,1948,,,South,Floresta temperada decídua,ruim,0.540727
ctrl-us-0260,EUA,controle,us-0260,,,35.048889,-85.747239,5,2024,2021,dynamic_world,3,pos,15,dynamic_world,20,237506,8307.88,929.84,3.92,215.2,43.4,0.874492,0.097875,0.000413,0.022652,0.004568,Marion,TN,47115,0,19.4909,,1948,,,South,Floresta temperada decídua,ruim,0.540727
us-0260,EUA,tratamento,,Google Jackson County Data Center,Google LLC,34.913991,-85.747239,5,2018,2021,dynamic_world,-3,pre,15,dynamic_world,20,237114,5744.12,2213.68,166.96,631.88,727.92,0.605629,0.233398,0.017603,0.066622,0.076748,Jackson,AL,01071,3,19.8046,,3553,,,South,Floresta temperada decídua,ruim,0.540727
us-0260,EUA,tratamento,,Google Jackson County Data Center,Google LLC,34.913991,-85.747239,5,2019,2021,dynamic_world,-2,pre,15,dynamic_world,20,237115,5707.96,2296.2,65.72,732.68,682.04,0.601813,0.242098,0.006929,0.077249,0.07191,Jackson,AL,01071,3,21.2264,,3553,,,South,Floresta temperada decídua,ruim,0.540727
us-0260,EUA,tratamento,,Google Jackson County Data Center,Google LLC,34.913991,-85.747239,5,2020,2021,dynamic_world,-1,pre,15,dynamic_world,20,237115,5808.44,2249.68,45.4,685.6,695.48,0.612407,0.237193,0.004787,0.072286,0.073327,Jackson,AL,01071,3,20.7073,,3553,,,South,Floresta temperada decídua,ruim,0.540727
us-0260,EUA,tratamento,,Google Jackson County Data Center,Google LLC,34.913991,-85.747239,5,2021,2021,dynamic_world,0,durante,15,dynamic_world,20,237114,5562.72,2409.04,26.88,737.92,748.0,0.586503,0.253996,0.002834,0.077802,0.078865,Jackson,AL,01071,3,20.5759,,3553,,,South,Floresta temperada decídua,ruim,0.540727
us-0260,EUA,tratamento,,Google Jackson County Data Center,Google LLC,34.913991,-85.747239,5,2022,2021,dynamic_world,1,durante,15,dynamic_world,20,237113,5876.6,2249.24,30.16,641.16,687.36,0.619599,0.237149,0.00318,0.067601,0.072472,Jackson,AL,01071,3,20.5772,,3553,,,South,Floresta temperada decídua,ruim,0.540727
us-0260,EUA,tratamento,,Google Jackson County Data Center,Google LLC,34.913991,-85.747239,5,2023,2021,dynamic_world,2,pos,15,dynamic_world,20,237115,5619.28,2366.96,40.4,703.72,754.24,0.592464,0.249558,0.00426,0.074196,0.079523,Jackson,AL,01071,3,20.2908,,3553,,,South,Floresta temperada decídua,ruim,0.540727
us-0260,EUA,tratamento,,Google Jackson County Data Center,Google LLC,34.913991,-85.747239,5,2024,2021,dynamic_world,3,pos,15,dynamic_world,20,237114,5793.32,2341.88,38.12,638.0,673.24,0.610816,0.246915,0.004019,0.067267,0.070983,Jackson,AL,01071,3,19.9941,,3553,,,South,Floresta temperada decídua,ruim,0.540727
ctrl-us-0294,EUA,controle,us-0294,,,41.449017,-93.553945,5,2016,2019,dynamic_world,-3,pre,15,dynamic_world,20,259406,3647.24,6199.12,3.92,343.96,182.0,0.351499,0.597434,0.000378,0.033149,0.01754,Warren,IA,19181,0,18.1291,,1476,,,Midwest,Campos temperados,ruim,0.332816
ctrl-us-0294,EUA,controle,us-0294,,,41.449017,-93.553945,5,2017,2019,dynamic_world,-2,pre,15,dynamic_world,20,259408,3562.32,6172.12,18.48,446.52,176.88,0.343312,0.594827,0.001781,0.043033,0.017047,Warren,IA,19181,0,18.7614,,1476,,,Midwest,Campos temperados,ruim,0.332816
ctrl-us-0294,EUA,controle,us-0294,,,41.449017,-93.553945,5,2018,2019,dynamic_world,-1,pre,15,dynamic_world,20,259406,3400.44,6254.6,16.92,463.84,240.44,0.327714,0.602781,0.001631,0.044702,0.023172,Warren,IA,19181,0,17.1801,,1476,,,Midwest,Campos temperados,ruim,0.332816
ctrl-us-0294,EUA,controle,us-0294,,,41.449017,-93.553945,5,2019,2019,dynamic_world,0,durante,15,dynamic_world,20,259407,3793.28,5940.0,4.24,375.64,263.12,0.365572,0.572459,0.000409,0.036202,0.025358,Warren,IA,19181,0,15.5254,,1476,,,Midwest,Campos temperados,ruim,0.332816
ctrl-us-0294,EUA,controle,us-0294,,,41.449017,-93.553945,5,2020,2019,dynamic_world,1,durante,15,dynamic_world,20,259408,3472.8,6227.44,6.88,533.12,136.08,0.334685,0.600159,0.000663,0.051379,0.013114,Warren,IA,19181,0,17.1375,,1476,,,Midwest,Campos temperados,ruim,0.332816
ctrl-us-0294,EUA,controle,us-0294,,,41.449017,-93.553945,5,2021,2019,dynamic_world,2,pos,15,dynamic_world,20,259407,3683.68,6052.48,3.68,532.44,104.0,0.35501,0.5833,0.000355,0.051313,0.010023,Warren,IA,19181,0,17.2989,,1476,,,Midwest,Campos temperados,ruim,0.332816
ctrl-us-0294,EUA,controle,us-0294,,,41.449017,-93.553945,5,2022,2019,dynamic_world,3,pos,15,dynamic_world,20,259407,3556.52,6199.84,3.16,525.96,90.8,0.342755,0.597501,0.000305,0.050689,0.008751,Warren,IA,19181,0,16.1126,,1476,,,Midwest,Campos temperados,ruim,0.332816
us-0294,EUA,tratamento,,Microsoft,Microsoft,41.516572,-93.709807,5,2016,2019,dynamic_world,-3,pre,15,dynamic_world,20,259676,2888.16,5315.72,144.56,1456.08,582.52,0.278054,0.511765,0.013917,0.140182,0.056081,Polk,IA,19153,12,18.3553,,9183,,,Midwest,Campos temperados,ruim,0.332816
us-0294,EUA,tratamento,,Microsoft,Microsoft,41.516572,-93.709807,5,2017,2019,dynamic_world,-2,pre,15,dynamic_world,20,259677,2614.88,5340.52,131.32,1729.24,571.12,0.251744,0.51415,0.012643,0.16648,0.054984,Polk,IA,19153,12,18.1875,,9183,,,Midwest,Campos temperados,ruim,0.332816
us-0294,EUA,tratamento,,Microsoft,Microsoft,41.516572,-93.709807,5,2018,2019,dynamic_world,-1,pre,15,dynamic_world,20,259675,2619.84,5301.6,125.84,1756.92,582.8,0.252223,0.510407,0.012115,0.169146,0.056109,Polk,IA,19153,12,17.3147,,9183,,,Midwest,Campos temperados,ruim,0.332816
us-0294,EUA,tratamento,,Microsoft,Microsoft,41.516572,-93.709807,5,2019,2019,dynamic_world,0,durante,15,dynamic_world,20,259676,2789.2,5155.8,111.32,1731.44,599.28,0.268527,0.496369,0.010717,0.166692,0.057695,Polk,IA,19153,12,15.7961,,9183,,,Midwest,Campos temperados,ruim,0.332816
us-0294,EUA,tratamento,,Microsoft,Microsoft,41.516572,-93.709807,5,2020,2019,dynamic_world,1,durante,15,dynamic_world,20,259678,2529.72,5260.76,128.72,1895.36,572.56,0.243544,0.50647,0.012392,0.182472,0.055122,Polk,IA,19153,12,17.7745,,9183,,,Midwest,Campos temperados,ruim,0.332816
us-0294,EUA,tratamento,,Microsoft,Microsoft,41.516572,-93.709807,5,2021,2019,dynamic_world,2,pos,15,dynamic_world,20,259676,2853.16,4882.16,130.36,1982.68,538.68,0.274685,0.470024,0.01255,0.19088,0.051861,Polk,IA,19153,12,17.8936,,9183,,,Midwest,Campos temperados,ruim,0.332816
us-0294,EUA,tratamento,,Microsoft,Microsoft,41.516572,-93.709807,5,2022,2019,dynamic_world,3,pos,15,dynamic_world,20,259676,2519.0,5116.56,133.6,2059.96,557.92,0.242514,0.492591,0.012862,0.19832,0.053713,Polk,IA,19153,12,15.958,,9183,,,Midwest,Campos temperados,ruim,0.332816
ctrl-us-0299,EUA,controle,us-0299,,,33.404671,-86.749972,5,2018,2021,dynamic_world,-3,pre,15,dynamic_world,20,232913,5102.2,199.16,46.12,3804.24,164.8,0.547651,0.021377,0.00495,0.408333,0.017689,Shelby,AL,01117,0,23.3534,,61313,,,South,Floresta temperada decídua,aceitavel,0.182143
ctrl-us-0299,EUA,controle,us-0299,,,33.404671,-86.749972,5,2019,2021,dynamic_world,-2,pre,15,dynamic_world,20,232913,5203.28,180.04,44.88,3729.04,159.28,0.5585,0.019325,0.004817,0.400261,0.017097,Shelby,AL,01117,0,24.224,,61313,,,South,Floresta temperada decídua,aceitavel,0.182143
ctrl-us-0299,EUA,controle,us-0299,,,33.404671,-86.749972,5,2020,2021,dynamic_world,-1,pre,15,dynamic_world,20,232914,5277.68,187.08,38.2,3653.48,160.12,0.566484,0.02008,0.0041,0.392149,0.017187,Shelby,AL,01117,0,23.6034,,61313,,,South,Floresta temperada decídua,aceitavel,0.182143
ctrl-us-0299,EUA,controle,us-0299,,,33.404671,-86.749972,5,2021,2021,dynamic_world,0,durante,15,dynamic_world,20,232913,5409.12,192.92,39.24,3513.52,161.72,0.580594,0.020707,0.004212,0.377128,0.017358,Shelby,AL,01117,0,22.7593,,61313,,,South,Floresta temperada decídua,aceitavel,0.182143
ctrl-us-0299,EUA,controle,us-0299,,,33.404671,-86.749972,5,2022,2021,dynamic_world,1,durante,15,dynamic_world,20,232914,5356.36,188.8,39.36,3563.0,169.04,0.574929,0.020265,0.004225,0.382437,0.018144,Shelby,AL,01117,0,22.7206,,61313,,,South,Floresta temperada decídua,aceitavel,0.182143
ctrl-us-0299,EUA,controle,us-0299,,,33.404671,-86.749972,5,2023,2021,dynamic_world,2,pos,15,dynamic_world,20,232912,5268.76,172.4,46.36,3662.2,166.76,0.565531,0.018505,0.004976,0.393088,0.017899,Shelby,AL,01117,0,23.5202,,61313,,,South,Floresta temperada decídua,aceitavel,0.182143
ctrl-us-0299,EUA,controle,us-0299,,,33.404671,-86.749972,5,2024,2021,dynamic_world,3,pos,15,dynamic_world,20,232912,5278.04,160.24,39.88,3679.28,159.04,0.566527,0.0172,0.004281,0.394922,0.017071,Shelby,AL,01117,0,22.7582,,61313,,,South,Floresta temperada decídua,aceitavel,0.182143
us-0299,EUA,tratamento,,Sungard Systems International,,33.404776,-86.911565,5,2018,2021,dynamic_world,-3,pre,15,dynamic_world,20,232913,5890.48,367.96,44.72,2966.48,46.88,0.632262,0.039495,0.0048,0.318411,0.005032,Jefferson,AL,01073,1,22.8777,,28817,,,South,Floresta temperada decídua,aceitavel,0.182143
us-0299,EUA,tratamento,,Sungard Systems International,,33.404776,-86.911565,5,2019,2021,dynamic_world,-2,pre,15,dynamic_world,20,232914,5902.52,336.68,38.88,2993.12,45.36,0.633551,0.036138,0.004173,0.321269,0.004869,Jefferson,AL,01073,1,23.8362,,28817,,,South,Floresta temperada decídua,aceitavel,0.182143
us-0299,EUA,tratamento,,Sungard Systems International,,33.404776,-86.911565,5,2020,2021,dynamic_world,-1,pre,15,dynamic_world,20,232914,5804.96,362.88,75.0,3025.92,47.8,0.62308,0.03895,0.00805,0.324789,0.005131,Jefferson,AL,01073,1,23.0516,,28817,,,South,Floresta temperada decídua,aceitavel,0.182143
us-0299,EUA,tratamento,,Sungard Systems International,,33.404776,-86.911565,5,2021,2021,dynamic_world,0,durante,15,dynamic_world,20,232912,5817.88,359.84,69.08,3021.0,48.68,0.624472,0.038624,0.007415,0.324264,0.005225,Jefferson,AL,01073,1,22.6917,,28817,,,South,Floresta temperada decídua,aceitavel,0.182143
us-0299,EUA,tratamento,,Sungard Systems International,,33.404776,-86.911565,5,2022,2021,dynamic_world,1,durante,15,dynamic_world,20,232913,5697.16,406.08,59.2,3102.96,51.12,0.611512,0.043587,0.006354,0.33306,0.005487,Jefferson,AL,01073,1,22.4827,,28817,,,South,Floresta temperada decídua,aceitavel,0.182143
us-0299,EUA,tratamento,,Sungard Systems International,,33.404776,-86.911565,5,2023,2021,dynamic_world,2,pos,15,dynamic_world,20,232914,5707.44,385.24,92.2,3080.32,51.36,0.612612,0.04135,0.009896,0.330628,0.005513,Jefferson,AL,01073,1,23.3979,,28817,,,South,Floresta temperada decídua,aceitavel,0.182143
us-0299,EUA,tratamento,,Sungard Systems International,,33.404776,-86.911565,5,2024,2021,dynamic_world,3,pos,15,dynamic_world,20,232914,5743.6,339.88,123.0,3061.76,48.32,0.616494,0.036481,0.013202,0.328636,0.005186,Jefferson,AL,01073,1,22.2865,,28817,,,South,Floresta temperada decídua,aceitavel,0.182143
ctrl-us-0306,EUA,controle,us-0306,,,36.17434,-114.925132,5,2017,2020,dynamic_world,-3,pre,15,dynamic_world,20,240870,0.0,73.2,9546.24,14.8,0.56,0.0,0.007597,0.990808,0.001536,5.8e-05,Clark,NV,32003,0,34.1458,,105,,,West,Deserto e arbustal xérico,ruim,1.415504
ctrl-us-0306,EUA,controle,us-0306,,,36.17434,-114.925132,5,2018,2020,dynamic_world,-2,pre,15,dynamic_world,20,240870,0.0,58.36,9566.28,10.16,0.0,0.0,0.006057,0.992888,0.001055,0.0,Clark,NV,32003,0,33.781,,105,,,West,Deserto e arbustal xérico,ruim,1.415504
ctrl-us-0306,EUA,controle,us-0306,,,36.17434,-114.925132,5,2019,2020,dynamic_world,-1,pre,15,dynamic_world,20,240871,0.0,80.04,9544.04,10.76,0.0,0.0,0.008307,0.990576,0.001117,0.0,Clark,NV,32003,0,32.3751,,105,,,West,Deserto e arbustal xérico,ruim,1.415504
ctrl-us-0306,EUA,controle,us-0306,,,36.17434,-114.925132,5,2020,2020,dynamic_world,0,durante,15,dynamic_world,20,240871,0.0,277.48,9348.36,7.56,1.44,0.0,0.0288,0.970266,0.000785,0.000149,Clark,NV,32003,0,34.8706,,105,,,West,Deserto e arbustal xérico,ruim,1.415504
ctrl-us-0306,EUA,controle,us-0306,,,36.17434,-114.925132,5,2021,2020,dynamic_world,1,durante,15,dynamic_world,20,240870,0.0,117.76,9507.72,7.72,1.6,0.0,0.012222,0.98681,0.000801,0.000166,Clark,NV,32003,0,35.0843,,105,,,West,Deserto e arbustal xérico,ruim,1.415504
ctrl-us-0306,EUA,controle,us-0306,,,36.17434,-114.925132,5,2022,2020,dynamic_world,2,pos,15,dynamic_world,20,240871,0.0,39.28,9587.6,7.96,0.0,0.0,0.004077,0.995097,0.000826,0.0,Clark,NV,32003,0,33.2895,,105,,,West,Deserto e arbustal xérico,ruim,1.415504
ctrl-us-0306,EUA,controle,us-0306,,,36.17434,-114.925132,5,2023,2020,dynamic_world,3,pos,15,dynamic_world,20,240871,0.0,53.48,9571.88,9.48,0.0,0.0,0.005551,0.993465,0.000984,0.0,Clark,NV,32003,0,31.9156,,105,,,West,Deserto e arbustal xérico,ruim,1.415504
us-0306,EUA,tratamento,,Google,Google,36.057543,-115.008689,5,2017,2020,dynamic_world,-3,pre,15,dynamic_world,20,240513,54.12,338.0,2793.16,6271.72,163.52,0.005625,0.035133,0.290334,0.651911,0.016997,Clark,NV,32003,2,34.7843,,114630,,,West,Deserto e arbustal xérico,ruim,1.415504
us-0306,EUA,tratamento,,Google,Google,36.057543,-115.008689,5,2018,2020,dynamic_world,-2,pre,15,dynamic_world,20,240510,28.52,340.56,2760.04,6312.28,179.0,0.002965,0.0354,0.286895,0.656135,0.018606,Clark,NV,32003,2,34.5157,,114630,,,West,Deserto e arbustal xérico,ruim,1.415504
us-0306,EUA,tratamento,,Google,Google,36.057543,-115.008689,5,2019,2020,dynamic_world,-1,pre,15,dynamic_world,20,240512,25.2,393.68,2633.96,6390.84,176.8,0.002619,0.040921,0.273787,0.664295,0.018377,Clark,NV,32003,2,33.3311,,114630,,,West,Deserto e arbustal xérico,ruim,1.415504
us-0306,EUA,tratamento,,Google,Google,36.057543,-115.008689,5,2020,2020,dynamic_world,0,durante,15,dynamic_world,20,240511,23.92,487.8,2448.44,6479.08,181.2,0.002486,0.050705,0.254504,0.67347,0.018835,Clark,NV,32003,2,34.9557,,114630,,,West,Deserto e arbustal xérico,ruim,1.415504
us-0306,EUA,tratamento,,Google,Google,36.057543,-115.008689,5,2021,2020,dynamic_world,1,durante,15,dynamic_world,20,240512,25.12,450.8,2318.6,6646.8,179.16,0.002611,0.046858,0.241007,0.690901,0.018623,Clark,NV,32003,2,34.8678,,114630,,,West,Deserto e arbustal xérico,ruim,1.415504
us-0306,EUA,tratamento,,Google,Google,36.057543,-115.008689,5,2022,2020,dynamic_world,2,pos,15,dynamic_world,20,240512,16.52,392.32,2379.36,6663.68,168.6,0.001717,0.04078,0.247322,0.692656,0.017525,Clark,NV,32003,2,33.9579,,114630,,,West,Deserto e arbustal xérico,ruim,1.415504
us-0306,EUA,tratamento,,Google,Google,36.057543,-115.008689,5,2023,2020,dynamic_world,3,pos,15,dynamic_world,20,240512,31.96,321.4,2311.92,6789.24,165.96,0.003322,0.033408,0.240312,0.705707,0.017251,Clark,NV,32003,2,32.3639,,114630,,,West,Deserto e arbustal xérico,ruim,1.415504
ctrl-us-0308,EUA,controle,us-0308,,,41.126295,-95.96584,5,2019,2022,dynamic_world,-3,pre,15,dynamic_world,20,258126,1097.0,4946.08,125.92,4056.28,99.76,0.106247,0.479037,0.012196,0.392859,0.009662,Sarpy,NE,31153,0,18.3594,,47700,,,Midwest,Campos temperados,ruim,0.439617
ctrl-us-0308,EUA,controle,us-0308,,,41.126295,-95.96584,5,2020,2022,dynamic_world,-2,pre,15,dynamic_world,20,258126,821.04,4993.84,109.96,4310.4,89.8,0.079519,0.483663,0.01065,0.417471,0.008697,Sarpy,NE,31153,0,19.3543,,47700,,,Midwest,Campos temperados,ruim,0.439617
ctrl-us-0308,EUA,controle,us-0308,,,41.126295,-95.96584,5,2021,2022,dynamic_world,-1,pre,15,dynamic_world,20,258126,1059.72,4766.48,170.68,4240.6,87.56,0.102636,0.461643,0.016531,0.41071,0.00848,Sarpy,NE,31153,0,19.8337,,47700,,,Midwest,Campos temperados,ruim,0.439617
ctrl-us-0308,EUA,controle,us-0308,,,41.126295,-95.96584,5,2022,2022,dynamic_world,0,durante,15,dynamic_world,20,258126,877.12,4831.92,125.48,4411.76,78.76,0.084951,0.467981,0.012153,0.427287,0.007628,Sarpy,NE,31153,0,20.0075,,47700,,,Midwest,Campos temperados,ruim,0.439617
ctrl-us-0308,EUA,controle,us-0308,,,41.126295,-95.96584,5,2023,2022,dynamic_world,1,durante,15,dynamic_world,20,258127,959.12,4738.72,95.24,4442.48,89.52,0.092892,0.458952,0.009224,0.430261,0.00867,Sarpy,NE,31153,0,21.2331,,47700,,,Midwest,Campos temperados,ruim,0.439617
ctrl-us-0308,EUA,controle,us-0308,,,41.126295,-95.96584,5,2024,2022,dynamic_world,2,pos,15,dynamic_world,20,258126,881.6,4658.72,83.92,4618.52,82.28,0.085385,0.451206,0.008128,0.447313,0.007969,Sarpy,NE,31153,0,19.1682,,47700,,,Midwest,Campos temperados,ruim,0.439617
ctrl-us-0308,EUA,controle,us-0308,,,41.126295,-95.96584,5,2025,2022,dynamic_world,3,pos,15,dynamic_world,20,258127,1212.4,4467.2,100.64,4462.64,82.2,0.117423,0.432655,0.009747,0.432214,0.007961,Sarpy,NE,31153,0,17.7417,,47700,,,Midwest,Campos temperados,ruim,0.439617
us-0308,EUA,tratamento,,Meta Sarpy Data center,Meta,41.126434,-96.144925,5,2019,2022,dynamic_world,-3,pre,15,dynamic_world,20,258127,600.6,7185.88,145.32,2168.12,225.16,0.058169,0.695964,0.014074,0.209986,0.021807,Sarpy,NE,31153,10,18.0008,,5142,,,Midwest,Campos temperados,ruim,0.439617
us-0308,EUA,tratamento,,Meta Sarpy Data center,Meta,41.126434,-96.144925,5,2020,2022,dynamic_world,-2,pre,15,dynamic_world,20,258127,456.64,7089.04,175.32,2375.68,228.4,0.044226,0.686585,0.01698,0.230088,0.022121,Sarpy,NE,31153,10,19.8378,,5142,,,Midwest,Campos temperados,ruim,0.439617
us-0308,EUA,tratamento,,Meta Sarpy Data center,Meta,41.126434,-96.144925,5,2021,2022,dynamic_world,-1,pre,15,dynamic_world,20,258126,562.76,6619.4,296.2,2612.68,234.0,0.054504,0.641102,0.028688,0.253043,0.022663,Sarpy,NE,31153,10,19.7541,,5142,,,Midwest,Campos temperados,ruim,0.439617
us-0308,EUA,tratamento,,Meta Sarpy Data center,Meta,41.126434,-96.144925,5,2022,2022,dynamic_world,0,durante,15,dynamic_world,20,258127,504.72,6396.68,309.72,2893.44,220.52,0.048883,0.619528,0.029997,0.280234,0.021358,Sarpy,NE,31153,10,20.1717,,5142,,,Midwest,Campos temperados,ruim,0.439617
us-0308,EUA,tratamento,,Meta Sarpy Data center,Meta,41.126434,-96.144925,5,2023,2022,dynamic_world,1,durante,15,dynamic_world,20,258128,549.8,6332.84,295.16,2937.8,209.52,0.053249,0.613343,0.028587,0.284529,0.020292,Sarpy,NE,31153,10,20.6486,,5142,,,Midwest,Campos temperados,ruim,0.439617
us-0308,EUA,tratamento,,Meta Sarpy Data center,Meta,41.126434,-96.144925,5,2024,2022,dynamic_world,2,pos,15,dynamic_world,20,258127,579.76,6156.52,158.96,3212.32,217.52,0.056151,0.596269,0.015396,0.311118,0.021067,Sarpy,NE,31153,10,19.2337,,5142,,,Midwest,Campos temperados,ruim,0.439617
us-0308,EUA,tratamento,,Meta Sarpy Data center,Meta,41.126434,-96.144925,5,2025,2022,dynamic_world,3,pos,15,dynamic_world,20,258127,801.64,6010.68,192.08,3098.2,222.48,0.07764,0.582144,0.018603,0.300065,0.021548,Sarpy,NE,31153,10,17.7779,,5142,,,Midwest,Campos temperados,ruim,0.439617
ctrl-us-0322,EUA,controle,us-0322,,,39.866709,-104.71036,5,2017,2020,dynamic_world,-3,pre,15,dynamic_world,20,253324,21.4,6409.92,3032.76,657.84,11.04,0.002112,0.632581,0.299297,0.064921,0.00109,Denver,CO,08031,0,27.8465,,103,,,West,Campos temperados,ruim,0.338676
ctrl-us-0322,EUA,controle,us-0322,,,39.866709,-104.71036,5,2018,2020,dynamic_world,-2,pre,15,dynamic_world,20,253325,11.56,6652.24,2839.72,619.56,9.92,0.001141,0.656493,0.280245,0.061143,0.000979,Denver,CO,08031,0,27.5865,,103,,,West,Campos temperados,ruim,0.338676
ctrl-us-0322,EUA,controle,us-0322,,,39.866709,-104.71036,5,2019,2020,dynamic_world,-1,pre,15,dynamic_world,20,253326,29.0,7183.8,2220.24,686.76,13.24,0.002862,0.708948,0.219109,0.067774,0.001307,Denver,CO,08031,0,24.0213,,103,,,West,Campos temperados,ruim,0.338676
ctrl-us-0322,EUA,controle,us-0322,,,39.866709,-104.71036,5,2020,2020,dynamic_world,0,durante,15,dynamic_world,20,253325,20.68,6739.44,2769.08,591.8,12.0,0.002041,0.665098,0.273273,0.058403,0.001184,Denver,CO,08031,0,27.8759,,103,,,West,Campos temperados,ruim,0.338676
ctrl-us-0322,EUA,controle,us-0322,,,39.866709,-104.71036,5,2021,2020,dynamic_world,1,durante,15,dynamic_world,20,253325,28.04,7704.44,1576.64,809.64,14.24,0.002767,0.760332,0.155595,0.079901,0.001405,Denver,CO,08031,0,26.7925,,103,,,West,Campos temperados,ruim,0.338676
ctrl-us-0322,EUA,controle,us-0322,,,39.866709,-104.71036,5,2022,2020,dynamic_world,2,pos,15,dynamic_world,20,253325,24.48,6318.76,3101.72,677.96,10.08,0.002416,0.623582,0.306101,0.066906,0.000995,Denver,CO,08031,0,25.8157,,103,,,West,Campos temperados,ruim,0.338676
ctrl-us-0322,EUA,controle,us-0322,,,39.866709,-104.71036,5,2023,2020,dynamic_world,3,pos,15,dynamic_world,20,253324,21.92,7132.96,2173.68,786.4,18.0,0.002163,0.703936,0.214516,0.077608,0.001776,Denver,CO,08031,0,22.0397,,103,,,West,Campos temperados,ruim,0.338676
us-0322,EUA,tratamento,,QTS,Quality Technology Services,39.73181,-104.71036,5,2017,2020,dynamic_world,-3,pre,15,dynamic_world,20,252829,115.96,7504.96,716.48,1738.8,36.96,0.011466,0.742098,0.070846,0.171934,0.003655,Arapahoe,CO,08005,2,26.5685,,10623,,,West,Campos temperados,ruim,0.338676
us-0322,EUA,tratamento,,QTS,Quality Technology Services,39.73181,-104.71036,5,2018,2020,dynamic_world,-2,pre,15,dynamic_world,20,252829,97.44,7267.56,951.04,1762.52,34.6,0.009635,0.718624,0.09404,0.17428,0.003421,Arapahoe,CO,08005,2,25.6651,,10623,,,West,Campos temperados,ruim,0.338676
us-0322,EUA,tratamento,,QTS,Quality Technology Services,39.73181,-104.71036,5,2019,2020,dynamic_world,-1,pre,15,dynamic_world,20,252829,139.24,6790.04,1271.72,1885.68,26.48,0.013768,0.671406,0.125749,0.186458,0.002618,Arapahoe,CO,08005,2,23.0264,,10623,,,West,Campos temperados,ruim,0.338676
us-0322,EUA,tratamento,,QTS,Quality Technology Services,39.73181,-104.71036,5,2020,2020,dynamic_world,0,durante,15,dynamic_world,20,252828,87.28,6965.28,1017.4,2005.68,37.48,0.00863,0.688737,0.100602,0.198325,0.003706,Arapahoe,CO,08005,2,27.016,,10623,,,West,Campos temperados,ruim,0.338676
us-0322,EUA,tratamento,,QTS,Quality Technology Services,39.73181,-104.71036,5,2021,2020,dynamic_world,1,durante,15,dynamic_world,20,252829,108.4,6949.84,754.08,2267.32,33.52,0.010719,0.687208,0.074564,0.224195,0.003314,Arapahoe,CO,08005,2,25.8603,,10623,,,West,Campos temperados,ruim,0.338676
us-0322,EUA,tratamento,,QTS,Quality Technology Services,39.73181,-104.71036,5,2022,2020,dynamic_world,2,pos,15,dynamic_world,20,252830,94.44,6060.4,1515.44,2413.6,29.32,0.009338,0.599256,0.149848,0.238658,0.002899,Arapahoe,CO,08005,2,24.4601,,10623,,,West,Campos temperados,ruim,0.338676
