aoi_id;operadora;cidade;latitude_aoi;longitude_aoi;latitude_municipio;longitude_municipio;distancia_km;inclinacao_graus;similar_rank;id_municipio_similar;municipio_similar;latitude_similar;longitude_similar;ponto_num;ponto_inclinacao_graus;ponto_latitude;ponto_longitude;candidato_id
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;1;4119905;Ponta Grossa (PR);-25.093574;-50.161921;4;180.0;-25.142947;-50.161921;quantico-data-center-canoas_sim1_p4
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;1;4119905;Ponta Grossa (PR);-25.093574;-50.161921;5;240.0;-25.118253;-50.209145;quantico-data-center-canoas_sim1_p5
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;1;4119905;Ponta Grossa (PR);-25.093574;-50.161921;6;300.0;-25.06888;-50.209126;quantico-data-center-canoas_sim1_p6
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;2;4202404;Blumenau (SC);-26.917943;-49.066085;1;0.0;-26.86857;-49.066085;quantico-data-center-canoas_sim2_p1
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;2;4202404;Blumenau (SC);-26.917943;-49.066085;2;60.0;-26.893249;-49.018142;quantico-data-center-canoas_sim2_p2
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;2;4202404;Blumenau (SC);-26.917943;-49.066085;3;120.0;-26.942621;-49.018121;quantico-data-center-canoas_sim2_p3
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;2;4202404;Blumenau (SC);-26.917943;-49.066085;4;180.0;-26.967316;-49.066085;quantico-data-center-canoas_sim2_p4
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;2;4202404;Blumenau (SC);-26.917943;-49.066085;5;240.0;-26.942621;-49.114049;quantico-data-center-canoas_sim2_p5
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;2;4202404;Blumenau (SC);-26.917943;-49.066085;6;300.0;-26.893249;-49.114028;quantico-data-center-canoas_sim2_p6
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;1;3509205;Cajamar (SP);-23.360971;-46.88292;1;0.0;-23.302695;-46.88292;scala-data-centers-barueri_sim1_p1
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;1;3509205;Cajamar (SP);-23.360971;-46.88292;2;60.0;-23.331823;-46.827957;scala-data-centers-barueri_sim1_p2
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;1;3509205;Cajamar (SP);-23.360971;-46.88292;3;120.0;-23.390099;-46.827933;scala-data-centers-barueri_sim1_p3
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;1;3509205;Cajamar (SP);-23.360971;-46.88292;4;180.0;-23.419247;-46.88292;scala-data-centers-barueri_sim1_p4
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;1;3509205;Cajamar (SP);-23.360971;-46.88292;5;240.0;-23.390099;-46.937907;scala-data-centers-barueri_sim1_p5
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;1;3509205;Cajamar (SP);-23.360971;-46.88292;6;300.0;-23.331823;-46.937883;scala-data-centers-barueri_sim1_p6
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;2;3524709;Jaguariúna (SP);-22.704242;-46.985785;1;0.0;-22.645966;-46.985785;scala-data-centers-barueri_sim2_p1
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;2;3524709;Jaguariúna (SP);-22.704242;-46.985785;2;60.0;-22.675095;-46.931089;scala-data-centers-barueri_sim2_p2
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;2;3524709;Jaguariúna (SP);-22.704242;-46.985785;3;120.0;-22.733371;-46.931065;scala-data-centers-barueri_sim2_p3
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;2;3524709;Jaguariúna (SP);-22.704242;-46.985785;4;180.0;-22.762518;-46.985785;scala-data-centers-barueri_sim2_p4
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;2;3524709;Jaguariúna (SP);-22.704242;-46.985785;5;240.0;-22.733371;-47.040505;scala-data-centers-barueri_sim2_p5
scala-data-centers-barueri;Scala Data Centers;Barueri;-23.49661906;-46.8139879;-23.509205;-46.876065;6.48;77.55;2;3524709;Jaguariúna (SP);-22.704242;-46.985785;6;300.0;-22.675095;-47.040481;scala-data-centers-barueri_sim2_p6
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;1;4106902;Curitiba (PR);-25.426337;-49.273028;1;0.0;-25.386497;-49.273028;scala-data-centers-porto-alegre_sim1_p1
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;1;4106902;Curitiba (PR);-25.426337;-49.273028;2;60.0;-25.406412;-49.234832;scala-data-centers-porto-alegre_sim1_p2
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;1;4106902;Curitiba (PR);-25.426337;-49.273028;3;120.0;-25.446252;-49.234819;scala-data-centers-porto-alegre_sim1_p3
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;1;4106902;Curitiba (PR);-25.426337;-49.273028;4;180.0;-25.466177;-49.273028;scala-data-centers-porto-alegre_sim1_p4
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;1;4106902;Curitiba (PR);-25.426337;-49.273028;5;240.0;-25.446252;-49.311237;scala-data-centers-porto-alegre_sim1_p5
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;1;4106902;Curitiba (PR);-25.426337;-49.273028;6;300.0;-25.406412;-49.311224;scala-data-centers-porto-alegre_sim1_p6
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;2;4113700;Londrina (PR);-23.308929;-51.162759;1;0.0;-23.269089;-51.162759;scala-data-centers-porto-alegre_sim2_p1
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;2;4113700;Londrina (PR);-23.308929;-51.162759;2;60.0;-23.289005;-51.125196;scala-data-centers-porto-alegre_sim2_p2
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;2;4113700;Londrina (PR);-23.308929;-51.162759;3;120.0;-23.328844;-51.125185;scala-data-centers-porto-alegre_sim2_p3
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;2;4113700;Londrina (PR);-23.308929;-51.162759;4;180.0;-23.348769;-51.162759;scala-data-centers-porto-alegre_sim2_p4
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;2;4113700;Londrina (PR);-23.308929;-51.162759;5;240.0;-23.328844;-51.200333;scala-data-centers-porto-alegre_sim2_p5
scala-data-centers-porto-alegre;Scala Data Centers;Porto Alegre;-30.0028052;-51.1979623;-30.03143;-51.229989;4.43;44.1;2;4113700;Londrina (PR);-23.308929;-51.162759;6;300.0;-23.289005;-51.200322;scala-data-centers-porto-alegre_sim2_p6
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;1;0.0;-23.505321;-46.835509;scala-data-centers-sao-joao-de-meriti_sim1_p1
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;2;60.0;-23.513234;-46.82056;scala-data-centers-sao-joao-de-meriti_sim1_p2
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;3;120.0;-23.529062;-46.820558;scala-data-centers-sao-joao-de-meriti_sim1_p3
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;4;180.0;-23.536977;-46.835509;scala-data-centers-sao-joao-de-meriti_sim1_p4
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;5;240.0;-23.529062;-46.85046;scala-data-centers-sao-joao-de-meriti_sim1_p5
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;6;300.0;-23.513234;-46.850458;scala-data-centers-sao-joao-de-meriti_sim1_p6
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;2;3551009;São Vicente (SP);-23.961686;-46.391895;1;0.0;-23.945858;-46.391895;scala-data-centers-sao-joao-de-meriti_sim2_p1
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;2;3551009;São Vicente (SP);-23.961686;-46.391895;2;60.0;-23.953771;-46.376896;scala-data-centers-sao-joao-de-meriti_sim2_p2
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;2;3551009;São Vicente (SP);-23.961686;-46.391895;3;120.0;-23.969599;-46.376894;scala-data-centers-sao-joao-de-meriti_sim2_p3
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;2;3551009;São Vicente (SP);-23.961686;-46.391895;4;180.0;-23.977514;-46.391895;scala-data-centers-sao-joao-de-meriti_sim2_p4
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;2;3551009;São Vicente (SP);-23.961686;-46.391895;5;240.0;-23.969599;-46.406896;scala-data-centers-sao-joao-de-meriti_sim2_p5
scala-data-centers-sao-joao-de-meriti;Scala Data Centers;São João de Meriti;-22.796438;-43.356317;-22.802581;-43.37215;1.76;67.18;2;3551009;São Vicente (SP);-23.961686;-46.391895;6;300.0;-23.953771;-46.406894;scala-data-centers-sao-joao-de-meriti_sim2_p6
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;1;1200401;Rio Branco (AC);-9.97411;-67.810139;1;0.0;-9.930673;-67.810139;to-host-data-centers-palmas_sim1_p1
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;1;1200401;Rio Branco (AC);-9.97411;-67.810139;2;60.0;-9.952389;-67.771947;to-host-data-centers-palmas_sim1_p2
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;1;1200401;Rio Branco (AC);-9.97411;-67.810139;3;120.0;-9.995826;-67.771941;to-host-data-centers-palmas_sim1_p3
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;1;1200401;Rio Branco (AC);-9.97411;-67.810139;4;180.0;-10.017547;-67.810139;to-host-data-centers-palmas_sim1_p4
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;1;1200401;Rio Branco (AC);-9.97411;-67.810139;5;240.0;-9.995826;-67.848337;to-host-data-centers-palmas_sim1_p5
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;1;1200401;Rio Branco (AC);-9.97411;-67.810139;6;300.0;-9.952389;-67.848331;to-host-data-centers-palmas_sim1_p6
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;2;1702109;Araguaína (TO);-7.191329;-48.208705;1;0.0;-7.147892;-48.208705;to-host-data-centers-palmas_sim2_p1
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;2;1702109;Araguaína (TO);-7.191329;-48.208705;2;60.0;-7.169609;-48.170791;to-host-data-centers-palmas_sim2_p2
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;2;1702109;Araguaína (TO);-7.191329;-48.208705;3;120.0;-7.213046;-48.170787;to-host-data-centers-palmas_sim2_p3
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;2;1702109;Araguaína (TO);-7.191329;-48.208705;4;180.0;-7.234766;-48.208705;to-host-data-centers-palmas_sim2_p4
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;2;1702109;Araguaína (TO);-7.191329;-48.208705;5;240.0;-7.213046;-48.246623;to-host-data-centers-palmas_sim2_p5
to-host-data-centers-palmas;TO HOST Data Centers;Palmas;-10.2048941;-48.3529666;-10.166032;-48.333276;4.83;206.5;2;1702109;Araguaína (TO);-7.191329;-48.208705;6;300.0;-7.169609;-48.246619;to-host-data-centers-palmas_sim2_p6
