destino;site_id;ano;sensor;prop_vegetacao_densa;prop_vegetacao_rala;prop_solo_exposto_obras;prop_construida_urbana;prop_agua;pct_pixels_validos
candidato;quantico-data-center-canoas_sim1_p4;2017;landsat;0.148473;0.527941;0.008364;0.305954;0.009269;100.0
candidato;quantico-data-center-canoas_sim1_p5;2015;landsat;0.237693;0.496106;0.002854;0.258368;0.00498;99.8978
candidato;quantico-data-center-canoas_sim1_p5;2016;landsat;0.263431;0.447174;0.003371;0.283092;0.002932;99.9821
candidato;quantico-data-center-canoas_sim1_p5;2017;landsat;0.186373;0.522171;0.003132;0.287327;0.000996;99.8844
candidato;quantico-data-center-canoas_sim1_p6;2015;landsat;0.257416;0.438668;0.003706;0.298541;0.001669;99.8978
candidato;quantico-data-center-canoas_sim1_p6;2016;landsat;0.236426;0.423325;0.004994;0.332216;0.003039;99.9821
candidato;quantico-data-center-canoas_sim1_p6;2017;landsat;0.208459;0.459395;0.004074;0.327847;0.000224;99.8844
candidato;quantico-data-center-canoas_sim2_p1;2015;landsat;0.401083;0.280426;0.01026;0.274;0.034231;99.9973
candidato;quantico-data-center-canoas_sim2_p1;2016;landsat;0.391477;0.300979;0.006889;0.275022;0.025633;99.369
candidato;quantico-data-center-canoas_sim2_p1;2017;landsat;0.399416;0.273569;0.009717;0.282916;0.034382;99.2466
candidato;quantico-data-center-canoas_sim2_p2;2015;landsat;0.533324;0.236681;0.018448;0.16036;0.051186;99.9991
candidato;quantico-data-center-canoas_sim2_p2;2016;landsat;0.49535;0.290988;0.007494;0.175759;0.030409;99.7553
candidato;quantico-data-center-canoas_sim2_p2;2017;landsat;0.516975;0.239127;0.012821;0.177142;0.053936;97.3269
candidato;quantico-data-center-canoas_sim2_p3;2015;landsat;0.602904;0.219139;0.023522;0.114777;0.039658;99.9991
candidato;quantico-data-center-canoas_sim2_p3;2016;landsat;0.519008;0.316028;0.006289;0.136769;0.021905;99.7678
candidato;quantico-data-center-canoas_sim2_p3;2017;landsat;0.517951;0.314206;0.016721;0.111135;0.039986;99.8727
candidato;quantico-data-center-canoas_sim2_p4;2015;landsat;0.73516;0.18377;0.003959;0.074734;0.002377;100.0
candidato;quantico-data-center-canoas_sim2_p4;2016;landsat;0.60044;0.320344;0.000974;0.076643;0.0016;99.9937
candidato;quantico-data-center-canoas_sim2_p4;2017;landsat;0.654205;0.267915;0.002136;0.072759;0.002985;100.0
candidato;quantico-data-center-canoas_sim2_p5;2015;landsat;0.588971;0.220717;0.000876;0.184494;0.004942;100.0
candidato;quantico-data-center-canoas_sim2_p5;2016;landsat;0.478588;0.332404;0.001261;0.182089;0.005659;99.966
candidato;quantico-data-center-canoas_sim2_p5;2017;landsat;0.568269;0.227429;0.00266;0.192562;0.009081;95.7637
candidato;quantico-data-center-canoas_sim2_p6;2015;landsat;0.368495;0.274779;0.002686;0.327036;0.027004;99.784
candidato;quantico-data-center-canoas_sim2_p6;2016;landsat;0.351673;0.296309;0.003486;0.322471;0.026062;98.7504
candidato;quantico-data-center-canoas_sim2_p6;2017;landsat;0.352529;0.277557;0.00541;0.331533;0.03297;98.7495
candidato;scala-data-centers-barueri_sim1_p1;2018;landsat;0.620326;0.304554;0.004243;0.069238;0.001638;99.8311
candidato;scala-data-centers-barueri_sim1_p1;2019;landsat;0.640111;0.285262;0.00278;0.069953;0.001895;100.0
candidato;scala-data-centers-barueri_sim1_p1;2020;landsat;0.638614;0.278438;0.005258;0.075272;0.002418;99.7837
candidato;scala-data-centers-barueri_sim1_p2;2018;landsat;0.572261;0.298168;0.007941;0.118717;0.002912;98.8158
candidato;scala-data-centers-barueri_sim1_p2;2019;landsat;0.576965;0.286445;0.00833;0.124847;0.003414;99.9991
candidato;scala-data-centers-barueri_sim1_p2;2020;landsat;0.587848;0.266776;0.00901;0.132228;0.004138;99.7837
candidato;scala-data-centers-barueri_sim1_p3;2018;landsat;0.541975;0.254043;0.008588;0.193184;0.00221;98.6567
candidato;scala-data-centers-barueri_sim1_p3;2019;landsat;0.559081;0.23627;0.006095;0.195622;0.002931;99.9991
candidato;scala-data-centers-barueri_sim1_p3;2020;landsat;0.565102;0.21988;0.005247;0.20632;0.00345;99.9821
candidato;scala-data-centers-barueri_sim1_p4;2018;landsat;0.451975;0.301448;0.007464;0.231246;0.007867;99.8606
candidato;scala-data-centers-barueri_sim1_p4;2019;landsat;0.481071;0.278264;0.006292;0.225632;0.008741;100.0
candidato;scala-data-centers-barueri_sim1_p4;2020;landsat;0.453694;0.286908;0.006444;0.243337;0.009617;99.9964
candidato;scala-data-centers-barueri_sim1_p5;2018;landsat;0.531238;0.353929;0.007052;0.079672;0.028109;99.9946
candidato;scala-data-centers-barueri_sim1_p5;2019;landsat;0.562678;0.321709;0.005121;0.077317;0.033175;100.0
candidato;scala-data-centers-barueri_sim1_p5;2020;landsat;0.536232;0.339735;0.004978;0.086844;0.03221;100.0
candidato;scala-data-centers-barueri_sim1_p6;2018;landsat;0.756734;0.225829;0.000125;0.010376;0.006935;100.0
candidato;scala-data-centers-barueri_sim1_p6;2019;landsat;0.77115;0.212593;0.000107;0.008097;0.008053;100.0
candidato;scala-data-centers-barueri_sim1_p6;2020;landsat;0.770203;0.209858;0.000143;0.011565;0.008231;100.0
candidato;scala-data-centers-barueri_sim2_p1;2018;landsat;0.117997;0.710717;0.007838;0.151495;0.011954;99.8892
candidato;scala-data-centers-barueri_sim2_p1;2019;landsat;0.123658;0.658617;0.00816;0.196909;0.012655;99.9991
candidato;scala-data-centers-barueri_sim2_p1;2020;landsat;0.12532;0.678926;0.005398;0.177844;0.012512;100.0
candidato;scala-data-centers-barueri_sim2_p2;2018;landsat;0.162606;0.744428;0.003512;0.080347;0.009107;100.0
candidato;scala-data-centers-barueri_sim2_p2;2019;landsat;0.179426;0.717446;0.003352;0.090517;0.009259;100.0
candidato;scala-data-centers-barueri_sim2_p2;2020;landsat;0.179113;0.735597;0.002047;0.073724;0.009518;100.0
candidato;scala-data-centers-barueri_sim2_p3;2018;landsat;0.18423;0.709814;0.002743;0.096534;0.006678;100.0
candidato;scala-data-centers-barueri_sim2_p3;2019;landsat;0.201244;0.69098;0.003209;0.0977;0.006867;100.0
candidato;scala-data-centers-barueri_sim2_p3;2020;landsat;0.195749;0.695857;0.003989;0.096992;0.007413;100.0
candidato;scala-data-centers-barueri_sim2_p4;2018;landsat;0.137003;0.796173;0.001781;0.054751;0.010292;99.8677
candidato;scala-data-centers-barueri_sim2_p4;2019;landsat;0.175998;0.755601;0.001485;0.056626;0.010289;99.891
candidato;scala-data-centers-barueri_sim2_p4;2020;landsat;0.175937;0.765769;0.000912;0.047086;0.010297;99.992
candidato;scala-data-centers-barueri_sim2_p5;2018;landsat;0.130408;0.741127;0.005253;0.110594;0.012618;99.8677
candidato;scala-data-centers-barueri_sim2_p5;2019;landsat;0.147958;0.72731;0.002675;0.109539;0.012517;99.891
candidato;scala-data-centers-barueri_sim2_p5;2020;landsat;0.136592;0.719166;0.00438;0.128252;0.011611;99.992
candidato;scala-data-centers-barueri_sim2_p6;2018;landsat;0.112781;0.731395;0.004858;0.141831;0.009135;99.8963
candidato;scala-data-centers-barueri_sim2_p6;2019;landsat;0.122997;0.714601;0.004388;0.147718;0.010296;99.9991
candidato;scala-data-centers-barueri_sim2_p6;2020;landsat;0.102333;0.709474;0.00555;0.173376;0.009268;100.0
candidato;scala-data-centers-porto-alegre_sim1_p1;2020;landsat;0.239506;0.188571;0.002879;0.565462;0.003583;99.9795
candidato;scala-data-centers-porto-alegre_sim1_p1;2021;landsat;0.197341;0.20701;0.002451;0.589812;0.003386;99.9884
candidato;scala-data-centers-porto-alegre_sim1_p1;2022;landsat;0.220997;0.212888;0.001782;0.560768;0.003565;99.9902
candidato;scala-data-centers-porto-alegre_sim1_p2;2020;landsat;0.072019;0.132555;0.002652;0.790312;0.002463;99.3761
candidato;scala-data-centers-porto-alegre_sim1_p2;2021;landsat;0.057431;0.127668;0.002473;0.810651;0.001778;99.3322
candidato;scala-data-centers-porto-alegre_sim1_p2;2022;landsat;0.065806;0.148277;0.001921;0.782182;0.001814;99.836
candidato;scala-data-centers-porto-alegre_sim1_p3;2020;landsat;0.028741;0.103396;0.002241;0.86375;0.001872;99.2913
candidato;scala-data-centers-porto-alegre_sim1_p3;2021;landsat;0.025765;0.091211;0.002418;0.879383;0.001223;99.4155
candidato;scala-data-centers-porto-alegre_sim1_p3;2022;landsat;0.023631;0.110136;0.001781;0.863251;0.001199;99.8445
candidato;scala-data-centers-porto-alegre_sim1_p4;2020;landsat;0.033534;0.081376;0.002752;0.878444;0.003894;99.6809
candidato;scala-data-centers-porto-alegre_sim1_p4;2021;landsat;0.024284;0.070509;0.002064;0.90011;0.003033;99.8897
candidato;scala-data-centers-porto-alegre_sim1_p4;2022;landsat;0.028784;0.081112;0.001902;0.8849;0.003302;99.9059
candidato;scala-data-centers-porto-alegre_sim1_p5;2020;landsat;0.108255;0.134415;0.002693;0.750274;0.004363;99.8548
candidato;scala-data-centers-porto-alegre_sim1_p5;2021;landsat;0.083971;0.13875;0.00184;0.772047;0.003392;99.8879
candidato;scala-data-centers-porto-alegre_sim1_p5;2022;landsat;0.094413;0.139531;0.001721;0.76047;0.003864;99.9964
candidato;scala-data-centers-porto-alegre_sim1_p6;2020;landsat;0.226703;0.177646;0.002533;0.587659;0.005459;99.9029
candidato;scala-data-centers-porto-alegre_sim1_p6;2021;landsat;0.185591;0.198672;0.001907;0.609205;0.004625;100.0
candidato;scala-data-centers-porto-alegre_sim1_p6;2022;landsat;0.206906;0.19665;0.00155;0.589869;0.005026;100.0
candidato;scala-data-centers-porto-alegre_sim2_p1;2020;landsat;0.101248;0.389948;0.003918;0.503873;0.001013;99.9839
candidato;scala-data-centers-porto-alegre_sim2_p1;2021;landsat;0.05133;0.335294;0.004384;0.607881;0.001112;99.9973
candidato;scala-data-centers-porto-alegre_sim2_p1;2022;landsat;0.10463;0.37083;0.00427;0.519256;0.001014;99.922
candidato;scala-data-centers-porto-alegre_sim2_p2;2020;landsat;0.121053;0.400974;0.004142;0.469582;0.004249;99.991
candidato;scala-data-centers-porto-alegre_sim2_p2;2021;landsat;0.062024;0.388986;0.004572;0.540142;0.004276;99.9982
candidato;scala-data-centers-porto-alegre_sim2_p2;2022;landsat;0.129112;0.382075;0.003639;0.480834;0.004339;99.9982
candidato;scala-data-centers-porto-alegre_sim2_p3;2020;landsat;0.158181;0.381728;0.004043;0.448734;0.007315;100.0
candidato;scala-data-centers-porto-alegre_sim2_p3;2021;landsat;0.126501;0.358367;0.004195;0.50363;0.007306;100.0
candidato;scala-data-centers-porto-alegre_sim2_p3;2022;landsat;0.167282;0.369328;0.003487;0.452758;0.007145;99.9982
candidato;scala-data-centers-porto-alegre_sim2_p4;2020;landsat;0.167826;0.358143;0.003344;0.460764;0.009923;100.0
candidato;scala-data-centers-porto-alegre_sim2_p4;2021;landsat;0.144752;0.342026;0.003828;0.499328;0.010067;100.0
candidato;scala-data-centers-porto-alegre_sim2_p4;2022;landsat;0.174794;0.351301;0.003451;0.460781;0.009672;99.9982
candidato;scala-data-centers-porto-alegre_sim2_p5;2020;landsat;0.113578;0.375143;0.004178;0.497131;0.009969;99.9892
candidato;scala-data-centers-porto-alegre_sim2_p5;2021;landsat;0.083726;0.319009;0.005567;0.581731;0.009968;99.9991
candidato;scala-data-centers-porto-alegre_sim2_p5;2022;landsat;0.118744;0.367376;0.003391;0.500879;0.009609;99.9122
candidato;scala-data-centers-porto-alegre_sim2_p6;2020;landsat;0.06563;0.356196;0.005164;0.567405;0.005604;99.9803
candidato;scala-data-centers-porto-alegre_sim2_p6;2021;landsat;0.043638;0.298746;0.006096;0.645783;0.005737;99.9973
candidato;scala-data-centers-porto-alegre_sim2_p6;2022;landsat;0.066554;0.340209;0.004127;0.5837;0.00541;99.9122
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p1;2019;landsat;0.175223;0.172139;0.00909;0.63133;0.012218;99.9991
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p1;2020;landsat;0.157833;0.171075;0.010418;0.646689;0.013986;99.9875
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p1;2021;landsat;0.168248;0.167073;0.011525;0.643279;0.009875;99.9462
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p2;2019;landsat;0.114712;0.142489;0.008678;0.724111;0.01001;99.9991
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p2;2020;landsat;0.101729;0.137295;0.009823;0.739211;0.011942;99.9875
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p2;2021;landsat;0.109365;0.136298;0.010176;0.735738;0.008423;99.9517
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p3;2019;landsat;0.064528;0.122908;0.008741;0.794278;0.009545;99.9991
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p3;2020;landsat;0.052165;0.116924;0.009126;0.810478;0.011307;99.9875
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p3;2021;landsat;0.06085;0.115057;0.009639;0.806209;0.008245;99.9482
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p4;2019;landsat;0.09866;0.162225;0.008776;0.721483;0.008857;99.9991
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p4;2020;landsat;0.082848;0.157798;0.008804;0.74032;0.010229;99.9866
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p4;2021;landsat;0.092657;0.153903;0.009867;0.735922;0.007651;99.9373
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p5;2019;landsat;0.109168;0.176439;0.008529;0.696728;0.009135;99.9804
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p5;2020;landsat;0.09123;0.175348;0.007727;0.714671;0.011024;99.9875
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p5;2021;landsat;0.102071;0.167934;0.010262;0.711815;0.007917;99.9394
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p6;2019;landsat;0.129037;0.17409;0.008724;0.676699;0.011449;99.9803
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p6;2020;landsat;0.111097;0.173899;0.008293;0.693712;0.013;99.9875
candidato;scala-data-centers-sao-joao-de-meriti_sim1_p6;2021;landsat;0.121776;0.166676;0.011149;0.690982;0.009418;99.9426
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p1;2019;landsat;0.333506;0.056164;0.001087;0.340698;0.268546;99.9849
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p1;2020;landsat;0.322331;0.052531;0.00074;0.352431;0.271967;99.91
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p1;2021;landsat;0.349605;0.041118;0.000786;0.339944;0.268548;99.7951
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p2;2019;landsat;0.203985;0.056542;0.000868;0.40432;0.334285;99.882
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p2;2020;landsat;0.192359;0.049408;0.000833;0.417433;0.339967;99.7953
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p2;2021;landsat;0.214563;0.043379;0.000882;0.405808;0.335367;99.3065
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p3;2019;landsat;0.156935;0.052123;0.000953;0.425496;0.364493;99.4334
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p3;2020;landsat;0.146082;0.043666;0.000933;0.437277;0.372043;99.6568
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p3;2021;landsat;0.162198;0.042401;0.00077;0.429791;0.364839;98.604
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p4;2019;landsat;0.232858;0.050724;0.001091;0.351122;0.364204;99.1268
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p4;2020;landsat;0.222078;0.045144;0.001032;0.356962;0.374785;99.6407
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p4;2021;landsat;0.240196;0.03996;0.000797;0.352616;0.366431;98.722
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p5;2019;landsat;0.31658;0.049902;0.001263;0.389991;0.242264;99.7569
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p5;2020;landsat;0.308425;0.043855;0.000886;0.400635;0.246199;99.8793
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p5;2021;landsat;0.326947;0.037741;0.000701;0.393471;0.24114;99.4584
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p6;2019;landsat;0.381792;0.053073;0.00113;0.325474;0.238532;99.9901
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p6;2020;landsat;0.373965;0.048498;0.000762;0.336437;0.240338;99.9399
candidato;scala-data-centers-sao-joao-de-meriti_sim2_p6;2021;landsat;0.398962;0.037272;0.000727;0.32599;0.237049;99.81
candidato;to-host-data-centers-palmas_sim1_p1;2017;landsat;0.434704;0.378166;0.004513;0.168576;0.014041;100.0
candidato;to-host-data-centers-palmas_sim1_p1;2018;landsat;0.333301;0.464867;0.004308;0.183877;0.013647;100.0
candidato;to-host-data-centers-palmas_sim1_p1;2019;landsat;0.451908;0.353767;0.003995;0.177246;0.013084;100.0
candidato;to-host-data-centers-palmas_sim1_p2;2017;landsat;0.48823;0.374716;0.00917;0.092796;0.035088;100.0
candidato;to-host-data-centers-palmas_sim1_p2;2018;landsat;0.38772;0.471561;0.008544;0.10008;0.032094;100.0
candidato;to-host-data-centers-palmas_sim1_p2;2019;landsat;0.495111;0.367656;0.007811;0.096952;0.032469;100.0
candidato;to-host-data-centers-palmas_sim1_p3;2017;landsat;0.375255;0.454435;0.009816;0.141005;0.019488;100.0
candidato;to-host-data-centers-palmas_sim1_p3;2018;landsat;0.3046;0.520492;0.008659;0.147782;0.018466;100.0
candidato;to-host-data-centers-palmas_sim1_p3;2019;landsat;0.397666;0.432357;0.006849;0.145012;0.018116;100.0
candidato;to-host-data-centers-palmas_sim1_p4;2017;landsat;0.347851;0.466842;0.008562;0.161087;0.015658;100.0
candidato;to-host-data-centers-palmas_sim1_p4;2018;landsat;0.290777;0.508991;0.008937;0.175824;0.015471;100.0
candidato;to-host-data-centers-palmas_sim1_p4;2019;landsat;0.330566;0.472169;0.007195;0.175449;0.014622;100.0
candidato;to-host-data-centers-palmas_sim1_p5;2017;landsat;0.427232;0.346564;0.007543;0.200527;0.018134;100.0
candidato;to-host-data-centers-palmas_sim1_p5;2018;landsat;0.328546;0.421566;0.008526;0.223443;0.017919;100.0
candidato;to-host-data-centers-palmas_sim1_p5;2019;landsat;0.376522;0.374091;0.007195;0.224417;0.017776;100.0
candidato;to-host-data-centers-palmas_sim1_p6;2017;landsat;0.35929;0.377326;0.00538;0.248396;0.009608;100.0
candidato;to-host-data-centers-palmas_sim1_p6;2018;landsat;0.284655;0.424801;0.005854;0.275208;0.009483;100.0
candidato;to-host-data-centers-palmas_sim1_p6;2019;landsat;0.320467;0.389105;0.005184;0.2762;0.009045;100.0
candidato;to-host-data-centers-palmas_sim2_p1;2017;landsat;0.341585;0.41472;0.006051;0.23659;0.001055;100.0
candidato;to-host-data-centers-palmas_sim2_p1;2018;landsat;0.302797;0.468567;0.004379;0.223496;0.00076;100.0
candidato;to-host-data-centers-palmas_sim2_p1;2019;landsat;0.375512;0.403441;0.003503;0.216865;0.000679;100.0
candidato;to-host-data-centers-palmas_sim2_p2;2017;landsat;0.199115;0.509885;0.006417;0.283841;0.000742;100.0
candidato;to-host-data-centers-palmas_sim2_p2;2018;landsat;0.198901;0.490366;0.004513;0.305595;0.000626;100.0
candidato;to-host-data-centers-palmas_sim2_p2;2019;landsat;0.213594;0.518733;0.003807;0.263178;0.000688;100.0
candidato;to-host-data-centers-palmas_sim2_p3;2017;landsat;0.180123;0.541273;0.006283;0.264358;0.007963;100.0
candidato;to-host-data-centers-palmas_sim2_p3;2018;landsat;0.180883;0.565922;0.004933;0.240281;0.007981;100.0
candidato;to-host-data-centers-palmas_sim2_p3;2019;landsat;0.197703;0.557235;0.003941;0.232997;0.008124;100.0
candidato;to-host-data-centers-palmas_sim2_p4;2017;landsat;0.176898;0.508794;0.012039;0.283329;0.018941;100.0
candidato;to-host-data-centers-palmas_sim2_p4;2018;landsat;0.190864;0.531204;0.009359;0.249695;0.018878;100.0
candidato;to-host-data-centers-palmas_sim2_p4;2019;landsat;0.216698;0.513419;0.008068;0.242865;0.01895;100.0
candidato;to-host-data-centers-palmas_sim2_p5;2017;landsat;0.283804;0.421421;0.011187;0.267417;0.016171;100.0
candidato;to-host-data-centers-palmas_sim2_p5;2018;landsat;0.327629;0.409471;0.00883;0.238123;0.015947;100.0
candidato;to-host-data-centers-palmas_sim2_p5;2019;landsat;0.332954;0.410816;0.007046;0.233264;0.01592;100.0
candidato;to-host-data-centers-palmas_sim2_p6;2017;landsat;0.392913;0.397882;0.006247;0.191518;0.01144;100.0
candidato;to-host-data-centers-palmas_sim2_p6;2018;landsat;0.393243;0.413335;0.004424;0.177701;0.011297;100.0
candidato;to-host-data-centers-palmas_sim2_p6;2019;landsat;0.428698;0.379382;0.0032;0.17746;0.011261;100.0
