id_municipio,nome_municipio,sigla_uf,regiao,populacao,pib_per_capita,pct_va_servicos,pct_va_industria,pct_va_agropecuaria,pct_impostos,id_municipio_similar_1,municipio_similar_1,percentual_similaridade_1,id_municipio_similar_2,municipio_similar_2,percentual_similaridade_2,id_municipio_similar_3,municipio_similar_3,percentual_similaridade_3
4312054,Marques de Souza,RS,Sul,4055.1666666666665,23936.783333333336,0.31956666666666667,0.07593333333333334,0.30329999999999996,0.0664,4312104,Mata (RS),94.87,4126900,Tapira (PR),92.44,4121000,Querência do Norte (PR),85.08
4312104,Mata,RS,Sul,4918.166666666667,24839.461666666666,0.3178666666666667,0.08608333333333333,0.29475,0.06608333333333334,4312054,Marques de Souza (RS),94.87,4126900,Tapira (PR),88.37,4125357,São Jorge do Patrocínio (PR),87.09
4312138,Mato Castelhano,RS,Sul,2551.3333333333335,43774.99833333333,0.26330000000000003,0.030583333333333334,0.4753,0.06058333333333333,4110656,Iracema do Oeste (PR),91.06,4315354,Quinze de Novembro (RS),88.97,4300554,Alto Alegre (RS),88.03
4312153,Mato Leitão,RS,Sul,4447.833333333333,34723.801666666666,0.246,0.34013333333333334,0.14691666666666667,0.08521666666666666,4312476,Morro Reuter (RS),79.27,4316956,Santa Maria do Herval (RS),77.86,4127965,Turvo (PR),77.64
4312179,Mato Queimado,RS,Sul,1687.0,35223.03,0.16843333333333332,0.03191666666666667,0.5461666666666667,0.026216666666666666,4322376,Unistalda (RS),96.01,4320578,Sete de Setembro (RS),94.6,4310553,Itacurubi (RS),93.5
4312203,Maximiliano de Almeida,RS,Sul,4504.333333333333,26251.493333333332,0.30934999999999996,0.07461666666666666,0.35096666666666665,0.044483333333333326,4219853,Zortéa (SC),86.51,4216404,São João do Sul (SC),86.48,4205605,Galvão (SC),84.09
4312252,Minas do Leão,RS,Sul,8074.5,24628.408333333336,0.3284333333333333,0.051666666666666666,0.25151666666666667,0.15758333333333333,4315909,Rodeio Bonito (RS),66.5,4300703,Anta Gorda (RS),50.67,4103503,Califórnia (PR),49.9
4312302,Miraguaí,RS,Sul,4918.666666666667,29139.77,0.26671666666666666,0.18846666666666667,0.26525,0.08861666666666668,4200309,Agronômica (SC),84.37,4120333,Prado Ferreira (PR),82.13,4308078,Fazenda Vilanova (RS),81.51
4312351,Montauri,RS,Sul,1481.0,43664.534999999996,0.17336666666666667,0.07413333333333333,0.4597333333333333,0.10261666666666668,4109658,Honório Serpa (PR),69.68,4213351,Ponte Alta do Norte (SC),62.01,4323754,Vitória das Missões (RS),59.63
4312377,Monte Alegre dos Campos,RS,Sul,3234.5,24422.059999999998,0.1723,0.03241666666666667,0.4713,0.03388333333333333,4305157,Cerro Grande (RS),92.37,4320453,Sério (RS),91.05,4203154,Calmon (SC),91.03
4312385,Monte Belo do Sul,RS,Sul,2590.1666666666665,33695.97833333333,0.19225,0.22596666666666665,0.30924999999999997,0.06924999999999999,4211652,Novo Horizonte (SC),82.89,4202081,Bandeirante (SC),80.37,4215554,Santa Helena (SC),79.0
4312401,Montenegro,RS,Sul,64891.5,59912.385,0.36451666666666666,0.34536666666666666,0.016366666666666668,0.17901666666666669,4308607,Garibaldi (RS),76.51,4306403,Dois Irmãos (RS),72.71,4307906,Farroupilha (RS),71.15
4312427,Mormaço,RS,Sul,3057.8333333333335,33797.638333333336,0.3401,0.030466666666666666,0.35355,0.07968333333333333,4309704,Humaitá (RS),89.28,4318424,São João da Urtiga (RS),89.09,4300455,Alegria (RS),86.99
4312443,Morrinhos do Sul,RS,Sul,3013.8333333333335,20744.378333333334,0.21531666666666668,0.03963333333333333,0.3832333333333333,0.03758333333333334,4204459,Coronel Martins (SC),95.24,4310702,Itatiba do Sul (RS),93.62,4108551,Godoy Moreira (PR),93.14
4312450,Morro Redondo,RS,Sul,6571.0,15344.546666666667,0.28928333333333334,0.10951666666666666,0.1582,0.09216666666666666,4127882,Tunas do Paraná (PR),73.01,4318507,São José do Norte (RS),70.84,4110078,Imbaú (PR),69.22
4312476,Morro Reuter,RS,Sul,6360.0,31880.01833333333,0.2849833333333333,0.31043333333333334,0.14216666666666666,0.08901666666666667,4316956,Santa Maria do Herval (RS),85.97,4215505,Santa Cecília (SC),85.39,4318481,São José do Hortêncio (RS),83.38
4312500,Mostardas,RS,Sul,12808.5,33010.87333333333,0.28258333333333335,0.05723333333333333,0.44401666666666667,0.04496666666666666,4322905,Viadutos (RS),91.02,4218756,Tunápolis (SC),90.49,4202602,Bom Retiro (SC),89.91
4312609,Muçum,RS,Sul,4972.333333333333,53245.420000000006,0.2864,0.4547666666666667,0.07390000000000001,0.08065,4124608,São Carlos do Ivaí (PR),70.58,4316758,Santa Clara do Sul (RS),68.07,4204558,Correia Pinto (SC),68.03
4312617,Muitos Capões,RS,Sul,3162.1666666666665,195625.40833333333,0.16795000000000002,0.11396666666666666,0.6255833333333333,0.04725000000000001,4304622,Capão Bonito do Sul (RS),14.85,4302220,Boa Vista do Cadeado (RS),12.12,4304655,Capão do Cipó (RS),7.94
4312625,Muliterno,RS,Sul,1896.8333333333333,30377.601666666666,0.17541666666666667,0.04376666666666667,0.4958,0.02975,4310652,Itati (RS),94.14,4109104,Guaporema (PR),91.73,4304614,Canudos do Vale (RS),91.24
4312658,Não-Me-Toque,RS,Sul,17505.166666666668,79463.14333333333,0.3724166666666667,0.32853333333333334,0.08591666666666666,0.13776666666666668,4218509,Treze Tílias (SC),66.89,4103453,Cafelândia (PR),64.61,4117909,Palotina (PR),58.67
4312674,Nicolau Vergueiro,RS,Sul,1703.0,56031.655,0.27040000000000003,0.028633333333333334,0.4864,0.06481666666666668,4107553,Farol (PR),89.57,4300034,Aceguá (RS),85.05,4113734,Luiziana (PR),84.57
4312708,Nonoai,RS,Sul,11863.166666666666,35171.825000000004,0.4848333333333333,0.0612,0.19971666666666668,0.10026666666666667,4121406,Realeza (PR),81.53,4128500,Wenceslau Braz (PR),81.5,4108601,Goioerê (PR),77.36
4312757,Nova Alvorada,RS,Sul,3585.0,50430.901666666665,0.3720666666666667,0.046566666666666666,0.27825,0.1791,4315909,Rodeio Bonito (RS),49.89,4317905,Santo Cristo (RS),49.33,4312252,Minas do Leão (RS),48.69
4312807,Nova Araçá,RS,Sul,4677.5,53444.96833333333,0.27701666666666663,0.3471166666666667,0.13645,0.13076666666666667,4115606,Matelândia (PR),77.72,4102307,Balsa Nova (PR),75.27,4210001,Luiz Alves (SC),74.14
4312906,Nova Bassano,RS,Sul,9828.833333333334,59746.935,0.2231,0.4577333333333333,0.1593,0.07256666666666667,4124608,São Carlos do Ivaí (PR),71.4,4313359,Nova Roma do Sul (RS),65.92,4312609,Muçum (RS),64.68
4312955,Nova Boa Vista,RS,Sul,1821.8333333333333,57010.82833333333,0.25638333333333335,0.1645,0.33843333333333336,0.09653333333333335,4200408,Água Doce (SC),73.19,4120853,Quatro Pontes (PR),68.62,4209201,Lacerdópolis (SC),68.37
4313003,Nova Bréscia,RS,Sul,3335.6666666666665,33830.693333333336,0.26666666666666666,0.10558333333333332,0.36945,0.06005,4126678,Tamarana (PR),86.1,4127858,Três Barras do Paraná (PR),86.04,4123824,Santa Lúcia (PR),85.5
4313011,Nova Candelária,RS,Sul,2731.6666666666665,61454.19166666667,0.17681666666666665,0.25661666666666666,0.33305,0.11714999999999999,4323770,Westfalia (RS),73.16,4206652,Guatambú (SC),63.89,4314134,Paulo Bento (RS),62.44
4313037,Nova Esperança do Sul,RS,Sul,5288.5,25178.64833333333,0.28413333333333335,0.27045,0.1561,0.07061666666666667,4111555,Ivaté (PR),82.61,4322541,Vale Real (RS),82.39,4200200,Agrolândia (SC),80.13
4313060,Nova Hartz,RS,Sul,21264.0,31620.536666666667,0.25018333333333337,0.4961166666666667,0.0052,0.09316666666666666,4122206,Rio Branco do Sul (PR),83.29,4211504,Nova Trento (SC),72.96,4309050,Glorinha (RS),70.2
4313086,Nova Pádua,RS,Sul,2558.8333333333335,30119.051666666666,0.26755,0.11141666666666666,0.34098333333333336,0.07978333333333333,4123824,Santa Lúcia (PR),88.55,4126108,São Tomé (PR),86.2,4106571,Cruzeiro do Iguaçu (PR),83.15
4313102,Nova Palma,RS,Sul,6542.666666666667,46945.69,0.35538333333333333,0.2679833333333333,0.17994999999999997,0.07563333333333333,4211405,Nova Erechim (SC),76.47,4208005,Itá (SC),74.58,4214201,Quilombo (SC),74.29
4313201,Nova Petrópolis,RS,Sul,21164.333333333332,38378.72833333333,0.46578333333333327,0.21795,0.052583333333333336,0.12563333333333335,4115804,Medianeira (PR),80.54,4202800,Braço do Norte (SC),78.68,4308102,Feliz (RS),76.89
4313300,Nova Prata,RS,Sul,26774.833333333332,48609.93833333333,0.39566666666666667,0.31096666666666667,0.045000000000000005,0.13598333333333334,4307807,Estrela (RS),83.28,4209508,Laurentino (SC),81.64,4210506,Maravilha (SC),80.15
4313334,Nova Ramada,RS,Sul,2294.6666666666665,73656.15333333334,0.24911666666666665,0.08591666666666666,0.4813,0.07229999999999999,4305603,Colorado (RS),71.55,4308854,Gentil (RS),68.77,4121356,Rancho Alegre D'Oeste (PR),68.62
4313359,Nova Roma do Sul,RS,Sul,3666.1666666666665,47804.829999999994,0.18636666666666668,0.40475,0.19773333333333332,0.07026666666666666,4113908,Mallet (PR),77.87,4214904,Rio Fortuna (SC),73.57,4124608,São Carlos do Ivaí (PR),70.62
4313375,Nova Santa Rita,RS,Sul,28482.166666666668,59810.23333333334,0.41008333333333336,0.22606666666666667,0.014633333333333332,0.24921666666666667,4207106,Ilhota (SC),79.43,4120804,Quatro Barras (PR),64.24,4212809,Balneário Piçarras (SC),64.22
4313391,Novo Cabrais,RS,Sul,4177.5,22352.00333333333,0.20438333333333333,0.045366666666666666,0.44603333333333334,0.03705,4215059,Rio Rufino (SC),94.84,4122107,Rio Bom (PR),94.03,4313441,Novo Tiradentes (RS),90.77
4313409,Novo Hamburgo,RS,Sul,247692.66666666666,37484.23,0.5343833333333333,0.21175,0.0021,0.12736666666666666,4204608,Criciúma (SC),77.47,4204202,Chapecó (SC),70.47,4109401,Guarapuava (PR),61.15
4313425,Novo Machado,RS,Sul,3452.0,40217.37,0.23415,0.032933333333333335,0.5131166666666667,0.05028333333333334,4317707,Santo Antônio das Missões (RS),91.57,4120150,Porto Barreiro (PR),88.0,4126652,Sulina (PR),87.83
4313441,Novo Tiradentes,RS,Sul,2241.8333333333335,24133.828333333335,0.21111666666666665,0.026316666666666665,0.43628333333333336,0.036149999999999995,4122107,Rio Bom (PR),91.93,4313391,Novo Cabrais (RS),90.77,4215059,Rio Rufino (SC),90.42
4313466,Novo Xingu,RS,Sul,1741.0,33694.988333333335,0.22095,0.03595,0.4611166666666667,0.0393,4315552,Rio dos Índios (RS),89.99,4309951,Ibirapuitã (RS),88.92,4110052,Iguatu (PR),88.72
4313490,Novo Barreiro,RS,Sul,4171.666666666667,23453.981666666663,0.26305,0.06808333333333333,0.36271666666666663,0.053733333333333334,4125456,São José das Palmeiras (PR),89.17,4123857,Santa Maria do Oeste (PR),88.5,4111001,Itambaracá (PR),86.88
4313508,Osório,RS,Sul,45573.0,35648.67,0.56265,0.14176666666666668,0.023016666666666668,0.10398333333333333,4219507,Xanxerê (SC),78.2,4308508,Frederico Westphalen (RS),78.02,4317509,Santo Ângelo (RS),77.7
4313607,Paim Filho,RS,Sul,3930.8333333333335,31419.501666666667,0.28873333333333334,0.05591666666666667,0.40481666666666666,0.054433333333333334,4320602,Severiano de Almeida (RS),91.0,4113429,Lidianópolis (PR),89.54,4105003,Catanduvas (PR),87.77
4313656,Palmares do Sul,RS,Sul,11362.666666666666,45868.878333333334,0.301,0.3221333333333333,0.18486666666666665,0.0613,4216008,São Carlos (SC),73.61,4313102,Nova Palma (RS),68.98,4305959,Cotiporã (RS),66.2
4313706,Palmeira das Missões,RS,Sul,33772.166666666664,45568.67333333334,0.4073,0.06496666666666667,0.3283333333333333,0.08013333333333333,4106308,Corbélia (PR),86.76,4317806,Santo Augusto (RS),85.19,4112959,Juranda (PR),80.13
4313805,Palmitinho,RS,Sul,7098.0,29577.333333333332,0.33216666666666667,0.1827,0.24891666666666667,0.05126666666666666,4210902,Modelo (SC),87.09,4216107,São Domingos (SC),78.47,4314506,Pinheiro Machado (RS),78.4
4313904,Panambi,RS,Sul,43133.666666666664,50973.97166666667,0.35451666666666665,0.3584833333333333,0.06861666666666667,0.1124,4311809,Marau (RS),81.35,4112801,Joaquim Távora (PR),75.66,4217501,Seara (SC),75.18
4313953,Pantano Grande,RS,Sul,9375.5,40822.15666666667,0.3106166666666667,0.19655,0.2702833333333334,0.08085,4112751,Jesuítas (PR),88.9,4113601,Lobato (PR),88.11,4219101,Vargeão (SC),87.01
4314001,Paraí,RS,Sul,7587.166666666667,41212.416666666664,0.33085000000000003,0.2403833333333333,0.16413333333333333,0.1366,4309555,Harmonia (RS),75.64,4101606,Arapoti (PR),75.32,4211702,Orleans (SC),71.16
4314027,Paraíso do Sul,RS,Sul,7634.5,21547.285,0.30745,0.038816666666666666,0.3652166666666667,0.050166666666666665,4113759,Lunardelli (PR),91.73,4100301,Agudos do Sul (PR),89.63,4115101,Mariluz (PR),89.53
4314035,Pareci Novo,RS,Sul,3816.5,26880.516666666666,0.36191666666666666,0.0629,0.22468333333333335,0.09396666666666668,4103503,Califórnia (PR),78.26,4107900,Floresta (PR),74.17,4123402,Santa Fé (PR),74.09
4314050,Parobé,RS,Sul,57729.833333333336,21495.155000000002,0.39481666666666665,0.29901666666666665,0.0038166666666666666,0.08574999999999999,4215000,Rio Negrinho (SC),72.47,4216305,São João Batista (SC),71.61,4101200,Antonina (PR),71.44
4314068,Passa Sete,RS,Sul,5662.0,18750.536666666667,0.17865,0.0333,0.46398333333333336,0.03571666666666667,4107124,Diamante do Sul (PR),88.77,4309571,Herveiras (RS),87.92,4312377,Monte Alegre dos Campos (RS),86.31
4314076,Passo do Sobrado,RS,Sul,6507.666666666667,28122.041666666668,0.22724999999999998,0.11623333333333334,0.37176666666666663,0.08425,4318614,São José do Sul (RS),84.83,4106571,Cruzeiro do Iguaçu (PR),83.39,4213351,Ponte Alta do Norte (SC),82.95
4314100,Passo Fundo,RS,Sul,202077.33333333334,48227.56666666667,0.6347999999999999,0.11095,0.017783333333333335,0.13621666666666668,4202008,Balneário Camboriú (SC),56.41,4313409,Novo Hamburgo (RS),48.42,4204608,Criciúma (SC),46.05
4314134,Paulo Bento,RS,Sul,2298.6666666666665,51322.493333333325,0.17279999999999998,0.25351666666666667,0.33926666666666666,0.08261666666666666,4207577,Iomerê (SC),89.85,4318499,São José do Inhacorá (RS),74.27,4205191,Ermo (SC),74.13
4314159,Paverama,RS,Sul,8491.333333333334,22187.255,0.24363333333333334,0.21098333333333333,0.25481666666666664,0.07195,4102901,Bituruna (PR),86.73,4306700,Dona Francisca (RS),85.25,4319356,São Pedro da Serra (RS),84.45
4314175,Pedras Altas,RS,Sul,2037.1666666666667,84681.125,0.12046666666666667,0.03118333333333333,0.68185,0.019216666666666667,4300661,André da Rocha (RS),76.3,4305975,Coxilha (RS),66.33,4311130,Jari (RS),62.71
4314209,Pedro Osório,RS,Sul,7813.0,21578.048333333336,0.34395,0.05291666666666667,0.3206,0.04621666666666666,4102505,Barbosa Ferraz (PR),89.37,4300307,Alecrim (RS),87.01,4105102,Centenário do Sul (PR),85.87
4314308,Pejuçara,RS,Sul,3926.0,71908.19,0.27363333333333334,0.03451666666666667,0.5436333333333333,0.043949999999999996,4307401,Esmeralda (RS),93.5,4319158,São Miguel das Missões (RS),91.7,4314779,Pontão (RS),89.91
4314407,Pelotas,RS,Sul,343174.5,26757.233333333334,0.5830000000000001,0.11096666666666666,0.02625,0.10038333333333334,4316907,Santa Maria (RS),69.2,4104808,Cascavel (PR),60.98,4115200,Maringá (PR),46.11
4314423,Picada Café,RS,Sul,5685.833333333333,57932.48500000001,0.21955,0.51625,0.028050000000000002,0.1317,4211009,Mondaí (SC),72.49,4218301,Três Barras (SC),72.11,4315149,Presidente Lucena (RS),70.57
4314456,Pinhal,RS,Sul,2591.0,34027.89833333334,0.19098333333333337,0.13763333333333336,0.40216666666666673,0.06446666666666667,4106456,Coronel Domingos Soares (PR),83.69,4214409,Rio das Antas (SC),82.64,4128658,Virmond (PR),81.02
4314464,Pinhal da Serra,RS,Sul,1989.8333333333333,142724.19166666665,0.060450000000000004,0.6186166666666667,0.17105,0.06955,4314472,Pinhal Grande (RS),44.58,4300901,Aratiba (RS),38.26,4304358,Candiota (RS),37.94
4314472,Pinhal Grande,RS,Sul,4409.333333333333,154654.21,0.08228333333333333,0.7242666666666667,0.13091666666666665,0.0163,4300901,Aratiba (RS),69.47,4126272,Saudade do Iguaçu (PR),56.96,4314464,Pinhal da Serra (RS),44.58
4314498,Pinheirinho do Vale,RS,Sul,4854.0,20208.295,0.1970666666666667,0.053733333333333334,0.42966666666666664,0.03248333333333333,4215059,Rio Rufino (SC),90.77,4302451,Boqueirão do Leão (RS),90.43,4313391,Novo Cabrais (RS),90.39
4314506,Pinheiro Machado,RS,Sul,12466.0,25186.318333333333,0.3222333333333333,0.20085,0.19983333333333334,0.06286666666666667,4111555,Ivaté (PR),81.77,4108007,Florestópolis (PR),81.32,4215901,São Bonifácio (SC),81.29
4314548,Pinto Bandeira,RS,Sul,2965.0,19691.686666666665,0.20041666666666666,0.09138333333333333,0.3340166666666667,0.09171666666666667,4123956,Santa Mônica (PR),78.64,4124905,São João do Caiuá (PR),74.49,4314076,Passo do Sobrado (RS),74.19
4314555,Pirapó,RS,Sul,2399.3333333333335,29330.175,0.20121666666666668,0.02495,0.48068333333333335,0.03013333333333333,4305116,Centenário (RS),91.52,4218954,Urupema (SC),90.94,4315453,Relvado (RS),89.73
4314605,Piratini,RS,Sul,20714.5,24334.51,0.2735,0.049499999999999995,0.4161333333333333,0.04175,4108700,Grandes Rios (PR),89.59,4207759,Iraceminha (SC),86.91,4110904,Itaguajé (PR),86.5
4314704,Planalto,RS,Sul,10247.5,20261.365,0.39640000000000003,0.12095,0.17073333333333332,0.06783333333333334,4127601,Tijucas do Sul (PR),85.3,4112702,Jataizinho (PR),84.48,4301107,Arroio dos Ratos (RS),80.78
4314753,Poço das Antas,RS,Sul,2103.0,44976.15,0.23183333333333334,0.30368333333333336,0.20258333333333334,0.10006666666666668,4207700,Ipumirim (SC),81.46,4217907,Tangará (SC),78.73,4217303,Saudades (SC),78.13
4314779,Pontão,RS,Sul,3931.5,69074.81166666666,0.26391666666666663,0.04198333333333334,0.5445166666666666,0.04906666666666667,4307401,Esmeralda (RS),92.3,4319158,São Miguel das Missões (RS),90.62,4314308,Pejuçara (RS),89.91
4314787,Ponte Preta,RS,Sul,1594.5,40547.40833333333,0.19223333333333334,0.043699999999999996,0.5065833333333334,0.05511666666666667,4322855,Vespasiano Correa (RS),89.43,4317558,Santo Antônio do Palma (RS),84.88,4126652,Sulina (PR),83.39
4314803,Portão,RS,Sul,36379.333333333336,34985.275,0.3495166666666667,0.3409,0.0311,0.141,4211207,Morro da Fumaça (SC),80.77,4204251,Cocal do Sul (SC),78.03,4219002,Urussanga (SC),74.62
4314902,Porto Alegre,RS,Sul,1484935.6666666667,51973.945,0.6866666666666666,0.07771666666666667,0.0003666666666666666,0.14105,4106902,Curitiba (PR),6.89,4113700,Londrina (PR),0.48,4209102,Joinville (SC),0.44
4315008,Porto Lucena,RS,Sul,4841.166666666667,23078.541666666668,0.31795,0.030883333333333332,0.3772,0.03705,4310850,Jaboticaba (RS),84.97,4314027,Paraíso do Sul (RS),84.3,4219853,Zortéa (SC),83.58
4315057,Porto Mauá,RS,Sul,2422.8333333333335,27523.53,0.26021666666666665,0.0315,0.40268333333333334,0.04776666666666667,4117271,Nova Tebas (PR),90.13,4207759,Iraceminha (SC),89.9,4302378,Bom Progresso (RS),88.61
4315073,Porto Vera Cruz,RS,Sul,1453.5,24753.454999999998,0.19291666666666665,0.026466666666666666,0.37655,0.027683333333333334,4217154,São Miguel da Boa Vista (SC),88.7,4321832,Três Forquilhas (RS),86.87,4310702,Itatiba do Sul (RS),83.22
4315107,Porto Xavier,RS,Sul,10390.0,17378.41,0.4454,0.043866666666666665,0.14253333333333332,0.0727,4116208,Morretes (PR),81.64,4306551,Dom Pedro de Alcântara (RS),79.81,4206009,Governador Celso Ramos (SC),77.99
4315131,Pouso Novo,RS,Sul,1692.6666666666667,28587.035,0.27376666666666666,0.04,0.3860666666666666,0.03855,4218855,União do Oeste (SC),92.59,4315057,Porto Mauá (RS),86.94,4320602,Severiano de Almeida (RS),86.64
4315149,Presidente Lucena,RS,Sul,2859.0,52194.91166666666,0.21645,0.4755833333333333,0.0747,0.11096666666666666,4204558,Correia Pinto (SC),75.41,4309050,Glorinha (RS),73.0,4211009,Mondaí (SC),72.24
4315156,Progresso,RS,Sul,6287.0,21005.495,0.28745,0.056633333333333334,0.3727,0.038,4215208,Romelândia (SC),87.01,4108700,Grandes Rios (PR),86.59,4200507,Águas de Chapecó (SC),85.15
4315172,Protásio Alves,RS,Sul,1973.6666666666667,32027.586666666666,0.17411666666666667,0.0693,0.49774999999999997,0.04178333333333334,4212270,Passos Maia (SC),85.32,4317954,Santo Expedito do Sul (RS),84.96,4107520,Esperança Nova (PR),84.93
4315206,Putinga,RS,Sul,3991.8333333333335,26054.078333333335,0.24021666666666666,0.09906666666666668,0.3920166666666667,0.049833333333333334,4209854,Lindóia do Sul (SC),88.68,4209706,Lebon Régis (SC),87.22,4202578,Bom Jesus do Oeste (SC),87.2
4315305,Quaraí,RS,Sul,22947.166666666668,21281.09833333333,0.43473333333333336,0.04661666666666667,0.2412,0.061849999999999995,4316402,Rosário do Sul (RS),83.83,4100509,Altônia (PR),83.64,4308300,Fontoura Xavier (RS),82.64
4315313,Quatro Irmãos,RS,Sul,1853.1666666666667,68366.17333333332,0.19755,0.04548333333333334,0.5962333333333333,0.03596666666666667,4305405,Chiapetta (RS),80.93,4311155,Jóia (RS),79.09,4311718,Maçambará (RS),77.95
4315321,Quevedos,RS,Sul,2800.1666666666665,65999.39333333333,0.22583333333333333,0.027733333333333332,0.5737666666666666,0.05253333333333333,4319125,São Martinho da Serra (RS),91.77,4311155,Jóia (RS),85.19,4314779,Pontão (RS),79.91
4315354,Quinze de Novembro,RS,Sul,3807.1666666666665,43350.65833333333,0.2742833333333333,0.046816666666666666,0.45954999999999996,0.05461666666666667,4110656,Iracema do Oeste (PR),93.11,4312138,Mato Castelhano (RS),88.97,4300554,Alto Alegre (RS),88.02
4315404,Redentora,RS,Sul,11470.333333333334,15463.133333333331,0.26026666666666665,0.029866666666666666,0.3598166666666667,0.0462,4115507,Marumbi (PR),87.72,4306502,Dom Feliciano (RS),86.26,4302006,Barros Cassal (RS),85.97
4315453,Relvado,RS,Sul,2119.3333333333335,26777.911666666667,0.19633333333333333,0.04598333333333333,0.4774,0.03228333333333333,4202438,Bocaina do Sul (SC),93.9,4305116,Centenário (RS),92.68,4218954,Urupema (SC),92.05
4315503,Restinga Seca,RS,Sul,15951.666666666666,30251.478333333333,0.34371666666666667,0.09441666666666666,0.3228166666666667,0.06638333333333334,4207650,Iporã do Oeste (SC),89.6,4306452,Dois Lajeados (RS),86.74,4319703,São Valentim (RS),85.39
4315552,Rio dos Índios,RS,Sul,2919.1666666666665,33495.52,0.22418333333333332,0.03326666666666667,0.4819166666666666,0.04648333333333333,4119657,Pitangueiras (PR),93.23,4309951,Ibirapuitã (RS),92.24,4310413,Inhacorá (RS),90.56
4315602,Rio Grande,RS,Sul,210645.83333333334,50592.92333333334,0.4255166666666667,0.27058333333333334,0.021916666666666668,0.17525000000000002,4318705,São Leopoldo (RS),66.88,4202909,Brusque (SC),61.36,4208906,Jaraguá do Sul (SC),57.74
4315701,Rio Pardo,RS,Sul,38508.166666666664,26044.44166666667,0.34864999999999996,0.09396666666666666,0.30535,0.06261666666666667,4120606,Prudentópolis (PR),85.49,4116109,Moreira Sales (PR),84.1,4315503,Restinga Seca (RS),83.42
4315750,Riozinho,RS,Sul,4642.166666666667,27249.063333333335,0.25675,0.40490000000000004,0.038950000000000005,0.0942,4319752,São Vendelino (RS),74.21,4202206,Benedito Novo (SC),72.9,4305355,Charqueadas (RS),70.27
4315800,Roca Sales,RS,Sul,11310.166666666666,42213.27,0.23748333333333335,0.46574999999999994,0.10504999999999999,0.07096666666666666,4316758,Santa Clara do Sul (RS),85.08,4124608,São Carlos do Ivaí (PR),80.74,4309050,Glorinha (RS),70.99
4315909,Rodeio Bonito,RS,Sul,5899.666666666667,33467.59666666667,0.36175,0.08983333333333333,0.24156666666666668,0.13435,4317905,Santo Cristo (RS),70.92,4300703,Anta Gorda (RS),66.64,4115853,Mercedes (PR),66.51
4315958,Rolador,RS,Sul,2380.6666666666665,45486.70166666666,0.1577,0.027033333333333336,0.6076833333333332,0.029833333333333333,4101853,Ariranha do Ivaí (PR),91.53,4322350,União da Serra (RS),85.79,4306379,Dilermando de Aguiar (RS),85.34
4316006,Rolante,RS,Sul,21221.833333333332,29093.468333333334,0.3826833333333333,0.31261666666666665,0.030233333333333334,0.10726666666666668,4216305,São João Batista (SC),83.39,4215000,Rio Negrinho (SC),82.88,4214706,Rio dos Cedros (SC),80.67
4316105,Ronda Alta,RS,Sul,10634.0,33275.121666666666,0.3977,0.041100000000000005,0.34736666666666666,0.06216666666666667,4111100,Itambé (PR),86.73,4103909,Campina da Lagoa (PR),83.8,4110805,Iretama (PR),83.05
4316204,Rondinha,RS,Sul,5240.333333333333,39598.705,0.3109,0.03538333333333333,0.4509833333333333,0.05263333333333333,4306734,Doutor Maurício Cardoso (RS),90.1,4116802,Nova Cantu (PR),87.57,4305900,Coronel Bicaco (RS),86.53
4316303,Roque Gonzales,RS,Sul,6967.5,89512.56166666666,0.10131666666666667,0.6887,0.12466666666666666,0.017416666666666667,4104600,Capitão Leônidas Marques (PR),70.66,4300505,Alpestre (RS),56.71,4114401,Mangueirinha (PR),56.04
4316402,Rosário do Sul,RS,Sul,39826.333333333336,24979.353333333333,0.43798333333333334,0.047850000000000004,0.25118333333333337,0.07141666666666667,4315305,Quaraí (RS),83.83,4318804,São Lourenço do Sul (RS),79.52,4125001,São João do Ivaí (PR),79.38
4316428,Sagrada Família,RS,Sul,2630.0,23589.803333333333,0.2542666666666667,0.03771666666666667,0.38103333333333333,0.04993333333333333,4318457,São José das Missões (RS),95.0,4110904,Itaguajé (PR),89.32,4315057,Porto Mauá (RS),88.25
4316436,Saldanha Marinho,RS,Sul,2709.6666666666665,61419.855,0.34804999999999997,0.026083333333333333,0.43265,0.06871666666666666,4103008,Boa Esperança (PR),84.3,4126405,Sertaneja (PR),83.0,4125308,São Jorge do Ivaí (PR),82.76
4316451,Salto do Jacuí,RS,Sul,12468.0,67184.87666666666,0.14318333333333333,0.6175499999999999,0.12693333333333334,0.025533333333333335,4300505,Alpestre (RS),81.2,4306957,Entre Rios do Sul (RS),79.56,4107108,Diamante do Norte (PR),65.29
4316477,Salvador das Missões,RS,Sul,2746.8333333333335,48718.24833333333,0.33886666666666665,0.11196666666666666,0.30843333333333334,0.08823333333333333,4128609,Verê (PR),86.31,4309001,Giruá (RS),82.52,4117222,Nova Santa Rosa (PR),82.06
4316501,Salvador do Sul,RS,Sul,7696.5,38329.56666666667,0.3767,0.17748333333333333,0.18165,0.12131666666666667,4309555,Harmonia (RS),81.96,4306205,Cruzeiro do Sul (RS),79.69,4217808,Taió (SC),75.21
4316600,Sananduva,RS,Sul,16269.5,38785.68666666667,0.42865,0.13165000000000002,0.19915000000000002,0.10985,4113007,Jussara (PR),85.97,4126504,Sertanópolis (PR),84.36,4320206,Seberi (RS),83.51
