ano,mes,uf,nome_uf,regiao,tipo_consumo,consumo,numero_consumidores
2009,5,DF,Distrito Federal,Centro-Oeste,Residencial,158558,706036
2009,5,DF,Distrito Federal,Centro-Oeste,Total,430511,
2009,6,DF,Distrito Federal,Centro-Oeste,Cativo,413202,
2009,6,DF,Distrito Federal,Centro-Oeste,Comercial,125423,87348
2009,6,DF,Distrito Federal,Centro-Oeste,Industrial,44488,1644
2009,6,DF,Distrito Federal,Centro-Oeste,Outros,104242,13702
2009,6,DF,Distrito Federal,Centro-Oeste,Residencial,152242,705969
2009,6,DF,Distrito Federal,Centro-Oeste,Total,426395,
2009,7,DF,Distrito Federal,Centro-Oeste,Cativo,406182,
2009,7,DF,Distrito Federal,Centro-Oeste,Comercial,120936,87915
2009,7,DF,Distrito Federal,Centro-Oeste,Industrial,47413,1666
2009,7,DF,Distrito Federal,Centro-Oeste,Outros,102987,13876
2009,7,DF,Distrito Federal,Centro-Oeste,Residencial,153127,707163
2009,7,DF,Distrito Federal,Centro-Oeste,Total,424463,
2009,8,DF,Distrito Federal,Centro-Oeste,Cativo,416009,
2009,8,DF,Distrito Federal,Centro-Oeste,Comercial,125114,88378
2009,8,DF,Distrito Federal,Centro-Oeste,Industrial,52651,1677
2009,8,DF,Distrito Federal,Centro-Oeste,Outros,105528,13994
2009,8,DF,Distrito Federal,Centro-Oeste,Residencial,150734,710171
2009,8,DF,Distrito Federal,Centro-Oeste,Total,434027,
2009,9,DF,Distrito Federal,Centro-Oeste,Cativo,437982,
2009,9,DF,Distrito Federal,Centro-Oeste,Comercial,131014,88550
2009,9,DF,Distrito Federal,Centro-Oeste,Industrial,51970,1667
2009,9,DF,Distrito Federal,Centro-Oeste,Outros,108793,14025
2009,9,DF,Distrito Federal,Centro-Oeste,Residencial,163968,713191
2009,9,DF,Distrito Federal,Centro-Oeste,Total,455745,
2009,10,DF,Distrito Federal,Centro-Oeste,Cativo,445438,
2009,10,DF,Distrito Federal,Centro-Oeste,Comercial,137634,88907
2009,10,DF,Distrito Federal,Centro-Oeste,Industrial,50975,1681
2009,10,DF,Distrito Federal,Centro-Oeste,Outros,110710,14067
2009,10,DF,Distrito Federal,Centro-Oeste,Residencial,162502,714473
2009,10,DF,Distrito Federal,Centro-Oeste,Total,461821,
2009,11,DF,Distrito Federal,Centro-Oeste,Cativo,433836,
2009,11,DF,Distrito Federal,Centro-Oeste,Comercial,133041,89612
2009,11,DF,Distrito Federal,Centro-Oeste,Industrial,52955,1668
2009,11,DF,Distrito Federal,Centro-Oeste,Outros,107427,14006
2009,11,DF,Distrito Federal,Centro-Oeste,Residencial,156926,716413
2009,11,DF,Distrito Federal,Centro-Oeste,Total,450349,
2009,12,DF,Distrito Federal,Centro-Oeste,Cativo,450262,
2009,12,DF,Distrito Federal,Centro-Oeste,Comercial,140222,89911
2009,12,DF,Distrito Federal,Centro-Oeste,Industrial,53332,1677
2009,12,DF,Distrito Federal,Centro-Oeste,Outros,109946,14144
2009,12,DF,Distrito Federal,Centro-Oeste,Residencial,165121,720960
2009,12,DF,Distrito Federal,Centro-Oeste,Total,468621,
2010,1,DF,Distrito Federal,Centro-Oeste,Cativo,440001,
2010,1,DF,Distrito Federal,Centro-Oeste,Comercial,135615,90158
2010,1,DF,Distrito Federal,Centro-Oeste,Industrial,51973,1689
2010,1,DF,Distrito Federal,Centro-Oeste,Outros,103205,14129
2010,1,DF,Distrito Federal,Centro-Oeste,Residencial,166436,723457
2010,1,DF,Distrito Federal,Centro-Oeste,Total,457229,
2010,2,DF,Distrito Federal,Centro-Oeste,Cativo,424252,
2010,2,DF,Distrito Federal,Centro-Oeste,Comercial,132232,89712
2010,2,DF,Distrito Federal,Centro-Oeste,Industrial,50471,1661
2010,2,DF,Distrito Federal,Centro-Oeste,Outros,106469,14162
2010,2,DF,Distrito Federal,Centro-Oeste,Residencial,149967,722331
2010,2,DF,Distrito Federal,Centro-Oeste,Total,439139,
2010,3,DF,Distrito Federal,Centro-Oeste,Cativo,452679,
2010,3,DF,Distrito Federal,Centro-Oeste,Comercial,138439,90009
2010,3,DF,Distrito Federal,Centro-Oeste,Industrial,52866,1705
2010,3,DF,Distrito Federal,Centro-Oeste,Outros,108980,14359
2010,3,DF,Distrito Federal,Centro-Oeste,Residencial,171021,725029
2010,3,DF,Distrito Federal,Centro-Oeste,Total,471306,
2010,4,DF,Distrito Federal,Centro-Oeste,Cativo,440845,
2010,4,DF,Distrito Federal,Centro-Oeste,Comercial,138753,90029
2010,4,DF,Distrito Federal,Centro-Oeste,Industrial,50000,1688
2010,4,DF,Distrito Federal,Centro-Oeste,Outros,112223,14162
2010,4,DF,Distrito Federal,Centro-Oeste,Residencial,156394,726729
2010,4,DF,Distrito Federal,Centro-Oeste,Total,457370,
2010,5,DF,Distrito Federal,Centro-Oeste,Cativo,444856,
2010,5,DF,Distrito Federal,Centro-Oeste,Comercial,136650,90261
2010,5,DF,Distrito Federal,Centro-Oeste,Industrial,49576,1687
2010,5,DF,Distrito Federal,Centro-Oeste,Outros,115304,14254
2010,5,DF,Distrito Federal,Centro-Oeste,Residencial,161830,729362
2010,5,DF,Distrito Federal,Centro-Oeste,Total,463360,
2010,6,DF,Distrito Federal,Centro-Oeste,Cativo,454573,
2010,6,DF,Distrito Federal,Centro-Oeste,Comercial,137121,90453
2010,6,DF,Distrito Federal,Centro-Oeste,Industrial,57126,1687
2010,6,DF,Distrito Federal,Centro-Oeste,Outros,115330,14319
2010,6,DF,Distrito Federal,Centro-Oeste,Residencial,163255,730963
2010,6,DF,Distrito Federal,Centro-Oeste,Total,472832,
2010,7,DF,Distrito Federal,Centro-Oeste,Cativo,428289,
2010,7,DF,Distrito Federal,Centro-Oeste,Comercial,125603,90513
2010,7,DF,Distrito Federal,Centro-Oeste,Industrial,51891,1681
2010,7,DF,Distrito Federal,Centro-Oeste,Outros,109910,14439
2010,7,DF,Distrito Federal,Centro-Oeste,Residencial,159441,732973
2010,7,DF,Distrito Federal,Centro-Oeste,Total,446845,
2010,8,DF,Distrito Federal,Centro-Oeste,Cativo,447745,
2010,8,DF,Distrito Federal,Centro-Oeste,Comercial,132132,90598
2010,8,DF,Distrito Federal,Centro-Oeste,Industrial,54651,1682
2010,8,DF,Distrito Federal,Centro-Oeste,Outros,112794,14436
2010,8,DF,Distrito Federal,Centro-Oeste,Residencial,166372,734953
2010,8,DF,Distrito Federal,Centro-Oeste,Total,465949,
2010,9,DF,Distrito Federal,Centro-Oeste,Cativo,465598,
2010,9,DF,Distrito Federal,Centro-Oeste,Comercial,138114,90749
2010,9,DF,Distrito Federal,Centro-Oeste,Industrial,54013,1692
2010,9,DF,Distrito Federal,Centro-Oeste,Outros,117447,14485
2010,9,DF,Distrito Federal,Centro-Oeste,Residencial,174607,737863
2010,9,DF,Distrito Federal,Centro-Oeste,Total,484181,
2010,10,DF,Distrito Federal,Centro-Oeste,Cativo,458358,
2010,10,DF,Distrito Federal,Centro-Oeste,Comercial,143500,90873
2010,10,DF,Distrito Federal,Centro-Oeste,Industrial,52365,1675
2010,10,DF,Distrito Federal,Centro-Oeste,Outros,117781,14569
2010,10,DF,Distrito Federal,Centro-Oeste,Residencial,164755,739070
2010,10,DF,Distrito Federal,Centro-Oeste,Total,478401,
2010,11,DF,Distrito Federal,Centro-Oeste,Cativo,462015,
2010,11,DF,Distrito Federal,Centro-Oeste,Comercial,145651,91989
2010,11,DF,Distrito Federal,Centro-Oeste,Industrial,54060,1669
2010,11,DF,Distrito Federal,Centro-Oeste,Outros,114713,14557
2010,11,DF,Distrito Federal,Centro-Oeste,Residencial,167039,739904
2010,11,DF,Distrito Federal,Centro-Oeste,Total,481463,
2010,12,DF,Distrito Federal,Centro-Oeste,Cativo,465852,
2010,12,DF,Distrito Federal,Centro-Oeste,Comercial,149745,95169
2010,12,DF,Distrito Federal,Centro-Oeste,Industrial,55358,1689
2010,12,DF,Distrito Federal,Centro-Oeste,Outros,113547,14670
2010,12,DF,Distrito Federal,Centro-Oeste,Residencial,165481,740264
2010,12,DF,Distrito Federal,Centro-Oeste,Total,484131,
2011,1,DF,Distrito Federal,Centro-Oeste,Cativo,452111,
2011,1,DF,Distrito Federal,Centro-Oeste,Comercial,150104,95821
2011,1,DF,Distrito Federal,Centro-Oeste,Industrial,52526,1683
2011,1,DF,Distrito Federal,Centro-Oeste,Outros,111039,14638
2011,1,DF,Distrito Federal,Centro-Oeste,Residencial,172083,741388
2011,1,DF,Distrito Federal,Centro-Oeste,Total,485752,
2011,2,DF,Distrito Federal,Centro-Oeste,Cativo,445453,
2011,2,DF,Distrito Federal,Centro-Oeste,Comercial,150235,96902
2011,2,DF,Distrito Federal,Centro-Oeste,Industrial,51025,1702
2011,2,DF,Distrito Federal,Centro-Oeste,Outros,117225,14669
2011,2,DF,Distrito Federal,Centro-Oeste,Residencial,158092,742454
2011,2,DF,Distrito Federal,Centro-Oeste,Total,476577,
2011,3,DF,Distrito Federal,Centro-Oeste,Cativo,433503,
2011,3,DF,Distrito Federal,Centro-Oeste,Comercial,145161,96995
2011,3,DF,Distrito Federal,Centro-Oeste,Industrial,52948,1700
2011,3,DF,Distrito Federal,Centro-Oeste,Outros,109845,14673
2011,3,DF,Distrito Federal,Centro-Oeste,Residencial,160632,742845
2011,3,DF,Distrito Federal,Centro-Oeste,Total,468586,
2011,4,DF,Distrito Federal,Centro-Oeste,Cativo,467867,
2011,4,DF,Distrito Federal,Centro-Oeste,Comercial,159716,97377
2011,4,DF,Distrito Federal,Centro-Oeste,Industrial,51579,1709
2011,4,DF,Distrito Federal,Centro-Oeste,Outros,119833,14756
2011,4,DF,Distrito Federal,Centro-Oeste,Residencial,168430,745900
2011,4,DF,Distrito Federal,Centro-Oeste,Total,499558,
2011,5,DF,Distrito Federal,Centro-Oeste,Cativo,466765,
2011,5,DF,Distrito Federal,Centro-Oeste,Comercial,154983,98015
2011,5,DF,Distrito Federal,Centro-Oeste,Industrial,59693,1708
2011,5,DF,Distrito Federal,Centro-Oeste,Outros,119405,14830
2011,5,DF,Distrito Federal,Centro-Oeste,Residencial,174005,749495
2011,5,DF,Distrito Federal,Centro-Oeste,Total,508086,
2011,6,DF,Distrito Federal,Centro-Oeste,Cativo,432667,
2011,6,DF,Distrito Federal,Centro-Oeste,Comercial,143378,98497
2011,6,DF,Distrito Federal,Centro-Oeste,Industrial,58273,1710
2011,6,DF,Distrito Federal,Centro-Oeste,Outros,118678,14837
2011,6,DF,Distrito Federal,Centro-Oeste,Residencial,151855,751509
2011,6,DF,Distrito Federal,Centro-Oeste,Total,472184,
2011,7,DF,Distrito Federal,Centro-Oeste,Cativo,455144,
2011,7,DF,Distrito Federal,Centro-Oeste,Comercial,147707,99683
2011,7,DF,Distrito Federal,Centro-Oeste,Industrial,61517,1731
2011,7,DF,Distrito Federal,Centro-Oeste,Outros,115611,14828
2011,7,DF,Distrito Federal,Centro-Oeste,Residencial,172807,752480
2011,7,DF,Distrito Federal,Centro-Oeste,Total,497642,
2011,8,DF,Distrito Federal,Centro-Oeste,Cativo,460001,
2011,8,DF,Distrito Federal,Centro-Oeste,Comercial,154372,100226
2011,8,DF,Distrito Federal,Centro-Oeste,Industrial,55101,1730
2011,8,DF,Distrito Federal,Centro-Oeste,Outros,120449,14893
2011,8,DF,Distrito Federal,Centro-Oeste,Residencial,166080,753275
2011,8,DF,Distrito Federal,Centro-Oeste,Total,496002,
2011,9,DF,Distrito Federal,Centro-Oeste,Cativo,471724,
2011,9,DF,Distrito Federal,Centro-Oeste,Comercial,157650,100298
2011,9,DF,Distrito Federal,Centro-Oeste,Industrial,60006,1728
2011,9,DF,Distrito Federal,Centro-Oeste,Outros,124840,14888
2011,9,DF,Distrito Federal,Centro-Oeste,Residencial,169612,755588
2011,9,DF,Distrito Federal,Centro-Oeste,Total,512108,
2011,10,DF,Distrito Federal,Centro-Oeste,Cativo,468591,
2011,10,DF,Distrito Federal,Centro-Oeste,Comercial,158530,100562
2011,10,DF,Distrito Federal,Centro-Oeste,Industrial,57214,1737
2011,10,DF,Distrito Federal,Centro-Oeste,Outros,118389,14918
2011,10,DF,Distrito Federal,Centro-Oeste,Residencial,172936,758078
2011,10,DF,Distrito Federal,Centro-Oeste,Total,507069,
2011,11,DF,Distrito Federal,Centro-Oeste,Cativo,453641,
2011,11,DF,Distrito Federal,Centro-Oeste,Comercial,154037,100843
2011,11,DF,Distrito Federal,Centro-Oeste,Industrial,59472,1735
2011,11,DF,Distrito Federal,Centro-Oeste,Outros,113214,14965
2011,11,DF,Distrito Federal,Centro-Oeste,Residencial,166864,761339
2011,11,DF,Distrito Federal,Centro-Oeste,Total,493587,
2011,12,DF,Distrito Federal,Centro-Oeste,Cativo,464288,
2011,12,DF,Distrito Federal,Centro-Oeste,Comercial,158356,100902
2011,12,DF,Distrito Federal,Centro-Oeste,Industrial,56016,1736
2011,12,DF,Distrito Federal,Centro-Oeste,Outros,114410,15015
2011,12,DF,Distrito Federal,Centro-Oeste,Residencial,172014,762414
2011,12,DF,Distrito Federal,Centro-Oeste,Total,500796,
2012,1,DF,Distrito Federal,Centro-Oeste,Cativo,442248,
2012,1,DF,Distrito Federal,Centro-Oeste,Comercial,149899,100890
2012,1,DF,Distrito Federal,Centro-Oeste,Industrial,54397,1727
2012,1,DF,Distrito Federal,Centro-Oeste,Outros,111251,15062
2012,1,DF,Distrito Federal,Centro-Oeste,Residencial,162155,764236
2012,1,DF,Distrito Federal,Centro-Oeste,Total,477702,
2012,2,DF,Distrito Federal,Centro-Oeste,Cativo,446172,
2012,2,DF,Distrito Federal,Centro-Oeste,Comercial,153790,100679
2012,2,DF,Distrito Federal,Centro-Oeste,Industrial,55997,1722
2012,2,DF,Distrito Federal,Centro-Oeste,Outros,114641,15117
2012,2,DF,Distrito Federal,Centro-Oeste,Residencial,159307,765171
2012,2,DF,Distrito Federal,Centro-Oeste,Total,483735,
2012,3,DF,Distrito Federal,Centro-Oeste,Cativo,463322,
2012,3,DF,Distrito Federal,Centro-Oeste,Comercial,155808,100906
2012,3,DF,Distrito Federal,Centro-Oeste,Industrial,59982,1719
2012,3,DF,Distrito Federal,Centro-Oeste,Outros,117883,15210
2012,3,DF,Distrito Federal,Centro-Oeste,Residencial,172214,768131
2012,3,DF,Distrito Federal,Centro-Oeste,Total,505887,
2012,4,DF,Distrito Federal,Centro-Oeste,Cativo,478570,
2012,4,DF,Distrito Federal,Centro-Oeste,Comercial,165221,100900
2012,4,DF,Distrito Federal,Centro-Oeste,Industrial,58440,1715
2012,4,DF,Distrito Federal,Centro-Oeste,Outros,120954,15245
2012,4,DF,Distrito Federal,Centro-Oeste,Residencial,173578,770199
2012,4,DF,Distrito Federal,Centro-Oeste,Total,518193,
2012,5,DF,Distrito Federal,Centro-Oeste,Cativo,479086,
2012,5,DF,Distrito Federal,Centro-Oeste,Comercial,163218,100858
2012,5,DF,Distrito Federal,Centro-Oeste,Industrial,59095,1713
2012,5,DF,Distrito Federal,Centro-Oeste,Outros,122789,15289
2012,5,DF,Distrito Federal,Centro-Oeste,Residencial,175180,770544
2012,5,DF,Distrito Federal,Centro-Oeste,Total,520282,
2012,6,DF,Distrito Federal,Centro-Oeste,Cativo,481596,
2012,6,DF,Distrito Federal,Centro-Oeste,Comercial,160793,101216
2012,6,DF,Distrito Federal,Centro-Oeste,Industrial,61091,1721
2012,6,DF,Distrito Federal,Centro-Oeste,Outros,121921,15314
2012,6,DF,Distrito Federal,Centro-Oeste,Residencial,180061,776082
2012,6,DF,Distrito Federal,Centro-Oeste,Total,523866,
2012,7,DF,Distrito Federal,Centro-Oeste,Cativo,449888,
2012,7,DF,Distrito Federal,Centro-Oeste,Comercial,150683,101319
2012,7,DF,Distrito Federal,Centro-Oeste,Industrial,63335,1727
2012,7,DF,Distrito Federal,Centro-Oeste,Outros,120246,15356
2012,7,DF,Distrito Federal,Centro-Oeste,Residencial,161670,778546
2012,7,DF,Distrito Federal,Centro-Oeste,Total,495934,
2012,8,DF,Distrito Federal,Centro-Oeste,Cativo,469765,
2012,8,DF,Distrito Federal,Centro-Oeste,Comercial,155833,101584
2012,8,DF,Distrito Federal,Centro-Oeste,Industrial,67100,1724
2012,8,DF,Distrito Federal,Centro-Oeste,Outros,123087,15467
2012,8,DF,Distrito Federal,Centro-Oeste,Residencial,172207,781948
2012,8,DF,Distrito Federal,Centro-Oeste,Total,518227,
2012,9,DF,Distrito Federal,Centro-Oeste,Cativo,483253,
2012,9,DF,Distrito Federal,Centro-Oeste,Comercial,161132,101797
2012,9,DF,Distrito Federal,Centro-Oeste,Industrial,63169,1728
2012,9,DF,Distrito Federal,Centro-Oeste,Outros,122199,15462
2012,9,DF,Distrito Federal,Centro-Oeste,Residencial,181631,785166
2012,9,DF,Distrito Federal,Centro-Oeste,Total,528131,
2012,10,DF,Distrito Federal,Centro-Oeste,Cativo,490267,
2012,10,DF,Distrito Federal,Centro-Oeste,Comercial,164709,102056
2012,10,DF,Distrito Federal,Centro-Oeste,Industrial,68067,1739
2012,10,DF,Distrito Federal,Centro-Oeste,Outros,134357,15477
2012,10,DF,Distrito Federal,Centro-Oeste,Residencial,172511,787425
2012,10,DF,Distrito Federal,Centro-Oeste,Total,539644,
2012,11,DF,Distrito Federal,Centro-Oeste,Cativo,508866,
2012,11,DF,Distrito Federal,Centro-Oeste,Comercial,176733,102243
2012,11,DF,Distrito Federal,Centro-Oeste,Industrial,59696,1738
2012,11,DF,Distrito Federal,Centro-Oeste,Outros,129269,15418
2012,11,DF,Distrito Federal,Centro-Oeste,Residencial,184909,789400
2012,11,DF,Distrito Federal,Centro-Oeste,Total,550607,
2012,12,DF,Distrito Federal,Centro-Oeste,Cativo,474566,
2012,12,DF,Distrito Federal,Centro-Oeste,Comercial,166843,102508
2012,12,DF,Distrito Federal,Centro-Oeste,Industrial,62465,1731
2012,12,DF,Distrito Federal,Centro-Oeste,Outros,110834,15381
2012,12,DF,Distrito Federal,Centro-Oeste,Residencial,179016,791300
2012,12,DF,Distrito Federal,Centro-Oeste,Total,519158,
2013,1,DF,Distrito Federal,Centro-Oeste,Cativo,493563,
2013,1,DF,Distrito Federal,Centro-Oeste,Comercial,166445,102466
2013,1,DF,Distrito Federal,Centro-Oeste,Industrial,60174,1726
2013,1,DF,Distrito Federal,Centro-Oeste,Outros,133037,15336
2013,1,DF,Distrito Federal,Centro-Oeste,Residencial,176489,793248
2013,1,DF,Distrito Federal,Centro-Oeste,Total,536145,
2013,2,DF,Distrito Federal,Centro-Oeste,Cativo,487521,
2013,2,DF,Distrito Federal,Centro-Oeste,Comercial,165196,102396
2013,2,DF,Distrito Federal,Centro-Oeste,Industrial,59451,1716
2013,2,DF,Distrito Federal,Centro-Oeste,Outros,124176,15426
2013,2,DF,Distrito Federal,Centro-Oeste,Residencial,179214,795160
2013,2,DF,Distrito Federal,Centro-Oeste,Total,528037,
2013,3,DF,Distrito Federal,Centro-Oeste,Cativo,482776,
2013,3,DF,Distrito Federal,Centro-Oeste,Comercial,164557,102640
2013,3,DF,Distrito Federal,Centro-Oeste,Industrial,62010,1708
2013,3,DF,Distrito Federal,Centro-Oeste,Outros,122205,15462
2013,3,DF,Distrito Federal,Centro-Oeste,Residencial,178645,797659
2013,3,DF,Distrito Federal,Centro-Oeste,Total,527417,
2013,4,DF,Distrito Federal,Centro-Oeste,Cativo,490406,
2013,4,DF,Distrito Federal,Centro-Oeste,Comercial,169175,102847
2013,4,DF,Distrito Federal,Centro-Oeste,Industrial,63034,1716
2013,4,DF,Distrito Federal,Centro-Oeste,Outros,127655,15497
2013,4,DF,Distrito Federal,Centro-Oeste,Residencial,174771,800508
2013,4,DF,Distrito Federal,Centro-Oeste,Total,534635,
2013,5,DF,Distrito Federal,Centro-Oeste,Cativo,491459,
2013,5,DF,Distrito Federal,Centro-Oeste,Comercial,165109,103160
2013,5,DF,Distrito Federal,Centro-Oeste,Industrial,68116,1703
2013,5,DF,Distrito Federal,Centro-Oeste,Outros,127343,15487
2013,5,DF,Distrito Federal,Centro-Oeste,Residencial,181322,802712
2013,5,DF,Distrito Federal,Centro-Oeste,Total,541890,
2013,6,DF,Distrito Federal,Centro-Oeste,Cativo,467808,
2013,6,DF,Distrito Federal,Centro-Oeste,Comercial,166606,103462
2013,6,DF,Distrito Federal,Centro-Oeste,Industrial,59558,1703
2013,6,DF,Distrito Federal,Centro-Oeste,Outros,100613,15431
2013,6,DF,Distrito Federal,Centro-Oeste,Residencial,183989,805146
2013,6,DF,Distrito Federal,Centro-Oeste,Total,510766,
2013,7,DF,Distrito Federal,Centro-Oeste,Cativo,498667,
2013,7,DF,Distrito Federal,Centro-Oeste,Comercial,156749,103527
2013,7,DF,Distrito Federal,Centro-Oeste,Industrial,69589,1711
2013,7,DF,Distrito Federal,Centro-Oeste,Outros,155070,15578
2013,7,DF,Distrito Federal,Centro-Oeste,Residencial,167489,807993
2013,7,DF,Distrito Federal,Centro-Oeste,Total,548897,
2013,8,DF,Distrito Federal,Centro-Oeste,Cativo,505640,
2013,8,DF,Distrito Federal,Centro-Oeste,Comercial,166481,103809
2013,8,DF,Distrito Federal,Centro-Oeste,Industrial,71585,1718
2013,8,DF,Distrito Federal,Centro-Oeste,Outros,130814,15610
2013,8,DF,Distrito Federal,Centro-Oeste,Residencial,189413,812029
2013,8,DF,Distrito Federal,Centro-Oeste,Total,558293,
2013,9,DF,Distrito Federal,Centro-Oeste,Cativo,505232,
2013,9,DF,Distrito Federal,Centro-Oeste,Comercial,167663,104180
2013,9,DF,Distrito Federal,Centro-Oeste,Industrial,68362,1709
2013,9,DF,Distrito Federal,Centro-Oeste,Outros,133434,15773
2013,9,DF,Distrito Federal,Centro-Oeste,Residencial,186579,816015
2013,9,DF,Distrito Federal,Centro-Oeste,Total,556038,
2013,10,DF,Distrito Federal,Centro-Oeste,Cativo,499635,
2013,10,DF,Distrito Federal,Centro-Oeste,Comercial,169395,104446
2013,10,DF,Distrito Federal,Centro-Oeste,Industrial,69070,1720
2013,10,DF,Distrito Federal,Centro-Oeste,Outros,129401,15977
2013,10,DF,Distrito Federal,Centro-Oeste,Residencial,183648,819734
2013,10,DF,Distrito Federal,Centro-Oeste,Total,551514,
2013,11,DF,Distrito Federal,Centro-Oeste,Cativo,522244,
2013,11,DF,Distrito Federal,Centro-Oeste,Comercial,181681,104725
2013,11,DF,Distrito Federal,Centro-Oeste,Industrial,68647,1722
2013,11,DF,Distrito Federal,Centro-Oeste,Outros,120982,16034
2013,11,DF,Distrito Federal,Centro-Oeste,Residencial,201732,822670
2013,11,DF,Distrito Federal,Centro-Oeste,Total,573042,
2013,12,DF,Distrito Federal,Centro-Oeste,Cativo,520236,
2013,12,DF,Distrito Federal,Centro-Oeste,Comercial,177349,104954
2013,12,DF,Distrito Federal,Centro-Oeste,Industrial,64361,1727
2013,12,DF,Distrito Federal,Centro-Oeste,Outros,137039,16121
2013,12,DF,Distrito Federal,Centro-Oeste,Residencial,188016,824525
2013,12,DF,Distrito Federal,Centro-Oeste,Total,566765,
2014,1,DF,Distrito Federal,Centro-Oeste,Cativo,547409,
2014,1,DF,Distrito Federal,Centro-Oeste,Comercial,183178,104883
2014,1,DF,Distrito Federal,Centro-Oeste,Industrial,60680,1721
2014,1,DF,Distrito Federal,Centro-Oeste,Outros,127237,16206
2014,1,DF,Distrito Federal,Centro-Oeste,Residencial,219106,825702
2014,1,DF,Distrito Federal,Centro-Oeste,Total,590201,
2014,2,DF,Distrito Federal,Centro-Oeste,Cativo,503542,
2014,2,DF,Distrito Federal,Centro-Oeste,Comercial,173257,105260
2014,2,DF,Distrito Federal,Centro-Oeste,Industrial,65230,1715
2014,2,DF,Distrito Federal,Centro-Oeste,Outros,130950,16278
2014,2,DF,Distrito Federal,Centro-Oeste,Residencial,180925,829654
2014,2,DF,Distrito Federal,Centro-Oeste,Total,550362,
2014,3,DF,Distrito Federal,Centro-Oeste,Cativo,495804,
2014,3,DF,Distrito Federal,Centro-Oeste,Comercial,165598,105327
2014,3,DF,Distrito Federal,Centro-Oeste,Industrial,68470,1710
2014,3,DF,Distrito Federal,Centro-Oeste,Outros,123950,16308
2014,3,DF,Distrito Federal,Centro-Oeste,Residencial,190137,831571
2014,3,DF,Distrito Federal,Centro-Oeste,Total,548155,
2014,4,DF,Distrito Federal,Centro-Oeste,Cativo,496667,
2014,4,DF,Distrito Federal,Centro-Oeste,Comercial,170325,105423
2014,4,DF,Distrito Federal,Centro-Oeste,Industrial,65754,1709
2014,4,DF,Distrito Federal,Centro-Oeste,Outros,130038,16382
2014,4,DF,Distrito Federal,Centro-Oeste,Residencial,179034,833589
2014,4,DF,Distrito Federal,Centro-Oeste,Total,545151,
2014,5,DF,Distrito Federal,Centro-Oeste,Cativo,510951,
2014,5,DF,Distrito Federal,Centro-Oeste,Comercial,172120,105215
2014,5,DF,Distrito Federal,Centro-Oeste,Industrial,70907,1712
