site_id,papel,pareado_com,ano,ano_relativo_ao_inicio_obra,fase,classe,percentual
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2019,-1,pre,vegetacao_densa,37.121300000000005
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2019,-1,pre,vegetacao_rala,23.341700000000003
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2020,0,durante,agua,1.3157
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2020,0,durante,construida_urbana,39.2449
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2020,0,durante,solo_exposto_obras,0.6649999999999999
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2020,0,durante,vegetacao_densa,34.417500000000004
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2020,0,durante,vegetacao_rala,24.3569
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2021,1,durante,agua,1.086
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2021,1,durante,construida_urbana,41.6361
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2021,1,durante,solo_exposto_obras,0.8706
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2021,1,durante,vegetacao_densa,32.4779
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2021,1,durante,vegetacao_rala,23.9294
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2022,2,pos,agua,1.23
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2022,2,pos,construida_urbana,41.510000000000005
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2022,2,pos,solo_exposto_obras,0.475
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2022,2,pos,vegetacao_densa,33.5942
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2022,2,pos,vegetacao_rala,23.1908
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2023,3,pos,agua,1.2252
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2023,3,pos,construida_urbana,39.9998
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2023,3,pos,solo_exposto_obras,0.5066
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2023,3,pos,vegetacao_densa,36.3545
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2023,3,pos,vegetacao_rala,21.9138
everest-goiania,tratamento,everest-goiania,2018,-3,pre,agua,0.39709999999999995
everest-goiania,tratamento,everest-goiania,2018,-3,pre,construida_urbana,71.3939
everest-goiania,tratamento,everest-goiania,2018,-3,pre,solo_exposto_obras,0.9206000000000001
everest-goiania,tratamento,everest-goiania,2018,-3,pre,vegetacao_densa,8.4435
everest-goiania,tratamento,everest-goiania,2018,-3,pre,vegetacao_rala,18.8449
everest-goiania,tratamento,everest-goiania,2019,-2,pre,agua,0.35500000000000004
everest-goiania,tratamento,everest-goiania,2019,-2,pre,construida_urbana,72.97409999999999
everest-goiania,tratamento,everest-goiania,2019,-2,pre,solo_exposto_obras,0.8337000000000001
everest-goiania,tratamento,everest-goiania,2019,-2,pre,vegetacao_densa,7.1659
everest-goiania,tratamento,everest-goiania,2019,-2,pre,vegetacao_rala,18.6713
everest-goiania,tratamento,everest-goiania,2020,-1,pre,agua,0.3801
everest-goiania,tratamento,everest-goiania,2020,-1,pre,construida_urbana,71.3444
everest-goiania,tratamento,everest-goiania,2020,-1,pre,solo_exposto_obras,1.5193999999999999
everest-goiania,tratamento,everest-goiania,2020,-1,pre,vegetacao_densa,8.972199999999999
everest-goiania,tratamento,everest-goiania,2020,-1,pre,vegetacao_rala,17.7839
everest-goiania,tratamento,everest-goiania,2021,0,durante,agua,0.3478
everest-goiania,tratamento,everest-goiania,2021,0,durante,construida_urbana,73.8266
everest-goiania,tratamento,everest-goiania,2021,0,durante,solo_exposto_obras,1.1922
everest-goiania,tratamento,everest-goiania,2021,0,durante,vegetacao_densa,7.175800000000001
everest-goiania,tratamento,everest-goiania,2021,0,durante,vegetacao_rala,17.4576
everest-goiania,tratamento,everest-goiania,2022,1,durante,agua,0.3559
everest-goiania,tratamento,everest-goiania,2022,1,durante,construida_urbana,75.5683
everest-goiania,tratamento,everest-goiania,2022,1,durante,solo_exposto_obras,1.1492
everest-goiania,tratamento,everest-goiania,2022,1,durante,vegetacao_densa,6.0678
everest-goiania,tratamento,everest-goiania,2022,1,durante,vegetacao_rala,16.8588
everest-goiania,tratamento,everest-goiania,2023,2,durante,agua,0.3747
everest-goiania,tratamento,everest-goiania,2023,2,durante,construida_urbana,71.6232
everest-goiania,tratamento,everest-goiania,2023,2,durante,solo_exposto_obras,0.8408000000000001
everest-goiania,tratamento,everest-goiania,2023,2,durante,vegetacao_densa,9.1138
everest-goiania,tratamento,everest-goiania,2023,2,durante,vegetacao_rala,18.0474
everest-goiania,tratamento,everest-goiania,2024,3,pos,agua,0.35409999999999997
everest-goiania,tratamento,everest-goiania,2024,3,pos,construida_urbana,76.29979999999999
everest-goiania,tratamento,everest-goiania,2024,3,pos,solo_exposto_obras,0.9959000000000001
everest-goiania,tratamento,everest-goiania,2024,3,pos,vegetacao_densa,7.0314000000000005
everest-goiania,tratamento,everest-goiania,2024,3,pos,vegetacao_rala,15.3188
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2014,-3,pre,agua,17.3892
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2014,-3,pre,construida_urbana,38.399
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2014,-3,pre,solo_exposto_obras,0.7119
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2014,-3,pre,vegetacao_densa,20.9843
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2014,-3,pre,vegetacao_rala,22.5156
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2015,-2,pre,agua,18.0303
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2015,-2,pre,construida_urbana,41.877900000000004
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2015,-2,pre,solo_exposto_obras,0.9424999999999999
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2015,-2,pre,vegetacao_densa,19.0343
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2015,-2,pre,vegetacao_rala,20.115099999999998
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2016,-1,pre,agua,18.229100000000003
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2016,-1,pre,construida_urbana,41.2094
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2016,-1,pre,solo_exposto_obras,0.8999
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2016,-1,pre,vegetacao_densa,19.7323
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2016,-1,pre,vegetacao_rala,19.9293
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2017,0,durante,agua,18.842100000000002
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2017,0,durante,construida_urbana,38.6992
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2017,0,durante,solo_exposto_obras,0.7759
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2017,0,durante,vegetacao_densa,19.101399999999998
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2017,0,durante,vegetacao_rala,22.5815
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2018,1,pos,agua,18.467
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2018,1,pos,construida_urbana,41.4779
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2018,1,pos,solo_exposto_obras,1.1109
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2018,1,pos,vegetacao_densa,18.8812
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2018,1,pos,vegetacao_rala,20.0629
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2019,2,pos,agua,18.543200000000002
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2019,2,pos,construida_urbana,40.9002
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2019,2,pos,solo_exposto_obras,1.046
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2019,2,pos,vegetacao_densa,16.3423
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2019,2,pos,vegetacao_rala,23.1683
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2020,3,pos,agua,18.768099999999997
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2020,3,pos,construida_urbana,40.3016
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2020,3,pos,solo_exposto_obras,1.2343
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2020,3,pos,vegetacao_densa,16.4761
hostdime-joao-pessoa,tratamento,hostdime-joao-pessoa,2020,3,pos,vegetacao_rala,23.2199
scala-sgigsm01,tratamento,scala-sgigsm01,2019,-3,pre,agua,0.7067
scala-sgigsm01,tratamento,scala-sgigsm01,2019,-3,pre,construida_urbana,76.2967
scala-sgigsm01,tratamento,scala-sgigsm01,2019,-3,pre,solo_exposto_obras,12.686
scala-sgigsm01,tratamento,scala-sgigsm01,2019,-3,pre,vegetacao_densa,2.6613
scala-sgigsm01,tratamento,scala-sgigsm01,2019,-3,pre,vegetacao_rala,7.6493
scala-sgigsm01,tratamento,scala-sgigsm01,2020,-2,pre,agua,0.7664
scala-sgigsm01,tratamento,scala-sgigsm01,2020,-2,pre,construida_urbana,76.718
scala-sgigsm01,tratamento,scala-sgigsm01,2020,-2,pre,solo_exposto_obras,12.011
scala-sgigsm01,tratamento,scala-sgigsm01,2020,-2,pre,vegetacao_densa,2.9268
scala-sgigsm01,tratamento,scala-sgigsm01,2020,-2,pre,vegetacao_rala,7.5778
scala-sgigsm01,tratamento,scala-sgigsm01,2021,-1,pre,agua,0.6939
scala-sgigsm01,tratamento,scala-sgigsm01,2021,-1,pre,construida_urbana,77.2236
scala-sgigsm01,tratamento,scala-sgigsm01,2021,-1,pre,solo_exposto_obras,12.0157
scala-sgigsm01,tratamento,scala-sgigsm01,2021,-1,pre,vegetacao_densa,2.5652999999999997
scala-sgigsm01,tratamento,scala-sgigsm01,2021,-1,pre,vegetacao_rala,7.5015
scala-sgigsm01,tratamento,scala-sgigsm01,2022,0,durante,agua,0.8226000000000001
scala-sgigsm01,tratamento,scala-sgigsm01,2022,0,durante,construida_urbana,77.7469
scala-sgigsm01,tratamento,scala-sgigsm01,2022,0,durante,solo_exposto_obras,10.360800000000001
scala-sgigsm01,tratamento,scala-sgigsm01,2022,0,durante,vegetacao_densa,3.7899000000000003
scala-sgigsm01,tratamento,scala-sgigsm01,2022,0,durante,vegetacao_rala,7.2798
scala-sgigsm01,tratamento,scala-sgigsm01,2023,1,durante,agua,0.8153
scala-sgigsm01,tratamento,scala-sgigsm01,2023,1,durante,construida_urbana,77.1101
scala-sgigsm01,tratamento,scala-sgigsm01,2023,1,durante,solo_exposto_obras,12.3691
scala-sgigsm01,tratamento,scala-sgigsm01,2023,1,durante,vegetacao_densa,3.6058
scala-sgigsm01,tratamento,scala-sgigsm01,2023,1,durante,vegetacao_rala,6.0997
scala-sgigsm01,tratamento,scala-sgigsm01,2024,2,pos,agua,0.6666
scala-sgigsm01,tratamento,scala-sgigsm01,2024,2,pos,construida_urbana,78.83489999999999
scala-sgigsm01,tratamento,scala-sgigsm01,2024,2,pos,solo_exposto_obras,10.4281
scala-sgigsm01,tratamento,scala-sgigsm01,2024,2,pos,vegetacao_densa,2.9145999999999996
scala-sgigsm01,tratamento,scala-sgigsm01,2024,2,pos,vegetacao_rala,7.155799999999999
scala-sgigsm01,tratamento,scala-sgigsm01,2025,3,pos,agua,0.7384
scala-sgigsm01,tratamento,scala-sgigsm01,2025,3,pos,construida_urbana,76.36840000000001
scala-sgigsm01,tratamento,scala-sgigsm01,2025,3,pos,solo_exposto_obras,11.5086
scala-sgigsm01,tratamento,scala-sgigsm01,2025,3,pos,vegetacao_densa,3.5374000000000003
scala-sgigsm01,tratamento,scala-sgigsm01,2025,3,pos,vegetacao_rala,7.8472
scala-spoapa01,tratamento,scala-spoapa01,2020,-3,pre,agua,21.9524
scala-spoapa01,tratamento,scala-spoapa01,2020,-3,pre,construida_urbana,33.9008
scala-spoapa01,tratamento,scala-spoapa01,2020,-3,pre,solo_exposto_obras,18.6667
scala-spoapa01,tratamento,scala-spoapa01,2020,-3,pre,vegetacao_densa,11.784699999999999
scala-spoapa01,tratamento,scala-spoapa01,2020,-3,pre,vegetacao_rala,13.6955
scala-spoapa01,tratamento,scala-spoapa01,2021,-2,pre,agua,21.3654
scala-spoapa01,tratamento,scala-spoapa01,2021,-2,pre,construida_urbana,36.2933
scala-spoapa01,tratamento,scala-spoapa01,2021,-2,pre,solo_exposto_obras,16.0129
scala-spoapa01,tratamento,scala-spoapa01,2021,-2,pre,vegetacao_densa,11.6157
scala-spoapa01,tratamento,scala-spoapa01,2021,-2,pre,vegetacao_rala,14.712800000000001
scala-spoapa01,tratamento,scala-spoapa01,2022,-1,pre,agua,21.4485
scala-spoapa01,tratamento,scala-spoapa01,2022,-1,pre,construida_urbana,36.0765
scala-spoapa01,tratamento,scala-spoapa01,2022,-1,pre,solo_exposto_obras,15.421399999999998
scala-spoapa01,tratamento,scala-spoapa01,2022,-1,pre,vegetacao_densa,15.3007
scala-spoapa01,tratamento,scala-spoapa01,2022,-1,pre,vegetacao_rala,11.752799999999999
scala-spoapa01,tratamento,scala-spoapa01,2023,0,durante,agua,21.407799999999998
scala-spoapa01,tratamento,scala-spoapa01,2023,0,durante,construida_urbana,35.9622
scala-spoapa01,tratamento,scala-spoapa01,2023,0,durante,solo_exposto_obras,15.7053
scala-spoapa01,tratamento,scala-spoapa01,2023,0,durante,vegetacao_densa,14.0429
scala-spoapa01,tratamento,scala-spoapa01,2023,0,durante,vegetacao_rala,12.881799999999998
scala-spoapa01,tratamento,scala-spoapa01,2024,1,pos,agua,28.077800000000003
scala-spoapa01,tratamento,scala-spoapa01,2024,1,pos,construida_urbana,39.7528
scala-spoapa01,tratamento,scala-spoapa01,2024,1,pos,solo_exposto_obras,14.0234
scala-spoapa01,tratamento,scala-spoapa01,2024,1,pos,vegetacao_densa,8.7844
scala-spoapa01,tratamento,scala-spoapa01,2024,1,pos,vegetacao_rala,9.361600000000001
scala-spoapa01,tratamento,scala-spoapa01,2025,2,pos,agua,24.401
scala-spoapa01,tratamento,scala-spoapa01,2025,2,pos,construida_urbana,35.2635
scala-spoapa01,tratamento,scala-spoapa01,2025,2,pos,solo_exposto_obras,16.979
scala-spoapa01,tratamento,scala-spoapa01,2025,2,pos,vegetacao_densa,11.8002
scala-spoapa01,tratamento,scala-spoapa01,2025,2,pos,vegetacao_rala,11.5563
scala-tambore,tratamento,scala-tambore,2018,-3,pre,agua,0.8508999999999999
scala-tambore,tratamento,scala-tambore,2018,-3,pre,construida_urbana,60.016099999999994
scala-tambore,tratamento,scala-tambore,2018,-3,pre,solo_exposto_obras,0.8277
scala-tambore,tratamento,scala-tambore,2018,-3,pre,vegetacao_densa,21.9415
scala-tambore,tratamento,scala-tambore,2018,-3,pre,vegetacao_rala,16.3638
scala-tambore,tratamento,scala-tambore,2019,-2,pre,agua,0.9572
scala-tambore,tratamento,scala-tambore,2019,-2,pre,construida_urbana,58.5151
scala-tambore,tratamento,scala-tambore,2019,-2,pre,solo_exposto_obras,0.7882999999999999
scala-tambore,tratamento,scala-tambore,2019,-2,pre,vegetacao_densa,24.0006
scala-tambore,tratamento,scala-tambore,2019,-2,pre,vegetacao_rala,15.7388
scala-tambore,tratamento,scala-tambore,2020,-1,pre,agua,1.3122
scala-tambore,tratamento,scala-tambore,2020,-1,pre,construida_urbana,59.7256
scala-tambore,tratamento,scala-tambore,2020,-1,pre,solo_exposto_obras,1.0244
scala-tambore,tratamento,scala-tambore,2020,-1,pre,vegetacao_densa,22.1238
scala-tambore,tratamento,scala-tambore,2020,-1,pre,vegetacao_rala,15.8141
scala-tambore,tratamento,scala-tambore,2021,0,durante,agua,0.8563
scala-tambore,tratamento,scala-tambore,2021,0,durante,construida_urbana,61.26819999999999
scala-tambore,tratamento,scala-tambore,2021,0,durante,solo_exposto_obras,1.0386
scala-tambore,tratamento,scala-tambore,2021,0,durante,vegetacao_densa,20.8461
scala-tambore,tratamento,scala-tambore,2021,0,durante,vegetacao_rala,15.9908
scala-tambore,tratamento,scala-tambore,2022,1,durante,agua,0.9263
scala-tambore,tratamento,scala-tambore,2022,1,durante,construida_urbana,61.0469
scala-tambore,tratamento,scala-tambore,2022,1,durante,solo_exposto_obras,0.9523
scala-tambore,tratamento,scala-tambore,2022,1,durante,vegetacao_densa,21.688
scala-tambore,tratamento,scala-tambore,2022,1,durante,vegetacao_rala,15.3865
scala-tambore,tratamento,scala-tambore,2023,2,durante,agua,1.0369
scala-tambore,tratamento,scala-tambore,2023,2,durante,construida_urbana,59.753699999999995
scala-tambore,tratamento,scala-tambore,2023,2,durante,solo_exposto_obras,0.7439
scala-tambore,tratamento,scala-tambore,2023,2,durante,vegetacao_densa,23.812
scala-tambore,tratamento,scala-tambore,2023,2,durante,vegetacao_rala,14.6534
scala-tambore,tratamento,scala-tambore,2024,3,pos,agua,1.0710000000000002
scala-tambore,tratamento,scala-tambore,2024,3,pos,construida_urbana,60.353500000000004
scala-tambore,tratamento,scala-tambore,2024,3,pos,solo_exposto_obras,0.8135
scala-tambore,tratamento,scala-tambore,2024,3,pos,vegetacao_densa,23.3094
scala-tambore,tratamento,scala-tambore,2024,3,pos,vegetacao_rala,14.452499999999999
